1854	258	534	'ESTOY EN LO ULTIMO, SE ESTA INSTALANDO EL SERVICE PACK 2, '	2006-11-21 17:23:28.950000000	3
1855	255	485	'ya esta lista,se le instalo la nueva maquina y se le paso toda su informacion,tambien se le instalaron algunos programas y asi tambien se le configuro todo y quedo funcionando correctamente bien... '	2006-11-21 18:09:24.450000000	3
1856	258	534	'SE REALIZO EL TRABAJO Y SE LE ENTREGO EL EQUIPO PARA QUE HAGA USO DE EL.'	2006-11-22 09:22:44.740000000	3
1857	256	540	'Se inicio el seguimiento de su solicitud'	2006-11-22 09:27:47.123000000	
1858	256	540	'En proceso'	2006-11-22 09:28:29.653000000	3
1859	265	538	'Actividad concluida'	2006-11-22 09:35:06.030000000	
1860	265	534	'Actividad concluida'	2006-11-22 09:35:32.497000000	
1861	265	521	'Actividad concluida'	2006-11-22 09:35:49.357000000	
1862	265	485	'Actividad concluida'	2006-11-22 09:36:34.967000000	
1863	265	519	'ya se le instalo todo lo unico que me hizo falta fue configurar el correo que lo termino felix'	2006-11-22 09:41:08.090000000	3
1864	265	519	'Actividad concluida'	2006-11-22 09:41:11.857000000	
1865	258	545	'Se inicio el seguimiento de su solicitud'	2006-11-22 10:28:55.327000000	
1866	265	546	'Se inicio el seguimiento de su solicitud'	2006-11-22 10:40:45.047000000	
1867	265	546	'ya se reviso y se le hizo una restauracion de sistema y se le soluciono todo'	2006-11-22 10:41:15.047000000	3
1868	265	547	'Se inicio el seguimiento de su solicitud'	2006-11-22 10:42:03.327000000	
1869	258	545	'se le esta pasando el antivirus como ella lo solicito, tambien un desfragmentador de disco pero el problema ahi es por la tarjeta de internet inalambrico que hace que sea lenta la conexion ya se le habia informado anteriormente.'	2006-11-22 10:42:17.233000000	3
1870	265	547	'se le configuro la red inalambrica y se le configuro ya el correo'	2006-11-22 10:42:21.233000000	3
1871	265	547	'Actividad concluida'	2006-11-22 10:42:22.907000000	
1872	265	546	'Actividad concluida'	2006-11-22 10:42:24.093000000	
1873	254	542	'Se inicio el seguimiento de su solicitud'	2006-11-22 11:01:19.650000000	
1874	254	544	'Se inicio el seguimiento de su solicitud'	2006-11-22 11:01:37.197000000	
1875	254	544	'YA SE ENVIO '	2006-11-22 11:01:46.227000000	3
1876	254	543	'Se inicio el seguimiento de su solicitud'	2006-11-22 11:01:50.040000000	
1877	254	543	'EL ENVIO FUE SATISFACTORIO '	2006-11-22 11:02:01.947000000	3
1878	254	542	'YA FUE ENVIADO CORRECTAMENTE'	2006-11-22 11:02:16.350000000	3
1879	254	539	'Se inicio el seguimiento de su solicitud'	2006-11-22 11:02:38.697000000	
1880	254	539	'YA FUE ENVIADO A LA MAQUINA SOLICITADA'	2006-11-22 11:02:54.290000000	3
1881	254	541	'Se inicio el seguimiento de su solicitud'	2006-11-22 11:03:15.477000000	
1882	254	541	'NO LO PUDE ENVIAR PORQUE NO TIENE DESACTIVADO EL FIREWALL'	2006-11-22 11:03:39.007000000	3
1883	265	548	'Se inicio el seguimiento de su solicitud'	2006-11-22 11:07:44.133000000	
1884	258	71	'el dia de hoy, sonia ordoñes envio un correo solicitando a oscar rossel sea revisada la fotocopiadora por la empresa que a la cual fue comprada, estare en espera de que venga la empresa a darnos una breve induccion.'	2006-11-22 11:08:31.303000000	3
1885	265	548	'LOS DATOS DEL MC SON 00-17-A4-19-A8-4E Y LA MAQUINA SE LLAMA BTENAS'	2006-11-22 11:09:26.243000000	3
1886	265	544	'Actividad concluida'	2006-11-22 11:09:44.303000000	
1887	265	543	'Actividad concluida'	2006-11-22 11:09:45.600000000	
1888	265	542	'Actividad concluida'	2006-11-22 11:09:46.883000000	
1889	265	541	'Actividad concluida'	2006-11-22 11:09:49.977000000	
1890	265	539	'Actividad concluida'	2006-11-22 11:09:56.400000000	
1891	258	524	'se esta realizando back up a la computadora, ya que son mas de 100 gb de informacion, y me ban a informar cuando termine de pasar la informacion'	2006-11-22 11:11:07.303000000	3
1892	258	536	'Se inicio el seguimiento de su solicitud'	2006-11-22 11:11:35.460000000	
1893	258	536	'se esta revisando cual es el problema'	2006-11-22 11:12:16.337000000	3
1894	265	548	'YA TIENE ACCESO A INTERNET, Y ESTA FUNCIONANDO BIEN'	2006-11-22 11:24:46.757000000	3
1895	265	548	'Actividad concluida'	2006-11-22 11:24:48.053000000	
1896	265	549	'Se inicio el seguimiento de su solicitud'	2006-11-22 11:41:49.300000000	
1897	265	549	'se procedio a revisar y tambien se le hizo una restauracion de sistema y todo quedo bien'	2006-11-22 11:42:05.567000000	3
1898	265	549	'Actividad concluida'	2006-11-22 11:42:07.173000000	
1899	258	536	'se reviso y no hay ningun problema, se hicieron pruebas y no daba muestras de fallo, si llegara a suceder de nuevo como dice el usuario nos llamara inmediatamente, ya que el borro los correos que tendriamos como prueba'	2006-11-22 11:55:07.613000000	3
1900	258	551	'Se inicio el seguimiento de su solicitud'	2006-11-22 12:32:07.977000000	
1901	258	551	'la causa de que no habia internet era porque no tenia conectado el cable de red correctamente, se le hizo saber al usuario el porque era que no tenia internet'	2006-11-22 12:33:04.477000000	3
1902	265	551	'Actividad concluida'	2006-11-22 12:36:46.117000000	
1903	265	536	'Actividad concluida'	2006-11-22 12:40:34.867000000	
1904	259	550	'Se inicio el seguimiento de su solicitud'	2006-11-22 14:00:26.327000000	
1905	259	550	'creo que el voto es par anuestro amigo.. alexi..ademas a todos esperamos su apoyo el dia de manana INFORMATICA.'	2006-11-22 14:03:16.577000000	3
1906	258	545	'se le paso el desfragmentador de disco y el ativirus y no muestra ninguna lentitud'	2006-11-22 14:22:10.030000000	3
1907	265	545	'Actividad concluida'	2006-11-22 14:25:32.500000000	
1908	64	552	'Se inicio el seguimiento de su solicitud'	2006-11-22 14:41:04.437000000	
1909	64	553	'Se inicio el seguimiento de su solicitud'	2006-11-22 14:51:46.717000000	
1910	64	553	'EL PROBLEMA ES DEBIDO A QUE NO TIENE PERMISO PARA ENVIAR CORREO A LA LISTA DE DISTRIBUCION, POR FAVOR REASIGNAR A QUIEN CORRESPONDA'	2006-11-22 14:58:48.920000000	3
1911	64	552	'SE ESTA INSTALANDO'	2006-11-22 15:14:47.030000000	3
1912	265	555	'Se inicio el seguimiento de su solicitud'	2006-11-22 15:17:18.590000000	
1913	265	555	'SE LLEGO AL LUGAR PERO EL USUARIO NO TENIA ESPACIO EN EL ESCRITORIO ME DIJO QUE ME IVA A INFORMATA CUANDO YA TUVIERA EL ESPACIO '	2006-11-22 15:17:52.607000000	3
1914	265	558	'Se inicio el seguimiento de su solicitud'	2006-11-22 15:23:17.733000000	
1915	265	559	'Se inicio el seguimiento de su solicitud'	2006-11-22 15:28:36.653000000	
1916	265	558	'SE ESTA REVISANDO'	2006-11-22 15:28:54.107000000	3
1917	265	559	'SE ESTA REVISANDO'	2006-11-22 15:29:06.390000000	3
1918	265	558	'SE VOLVIO A CONFIGURA DE NUEVO EL SCANER'	2006-11-22 15:31:57.750000000	3
1919	265	558	'Actividad concluida'	2006-11-22 15:32:00.297000000	
1920	265	559	'EL PROBLEMA ERA QUE NO ESTABA BIEN CONECTADO EL TELEFONO'	2006-11-22 15:32:27.513000000	3
1921	265	559	'Actividad concluida'	2006-11-22 15:32:29.653000000	
1922	64	556	'Se reasignó técnico para atender su solicitud'	2006-11-22 16:03:15.047000000	265
1923	254	560	'Se reasignó técnico para atender su solicitud'	2006-11-22 16:03:40.123000000	265
1924	265	555	'ME ESTA DANDO PROBLEMAS LA UNIDAD DE CD NO ME RECONOCE EL CD DE INSTALACION DEL SCANER, Y SE PROCEDIO A BAJAR DE INTERNET Y TAMBIEN HAY PROBLEMAS CON LA PAGINAS'	2006-11-22 16:26:11.717000000	3
1925	255	561	'Se reasignó técnico para atender su solicitud'	2006-11-22 16:26:40.967000000	265
1926	255	562	'Se reasignó técnico para atender su solicitud'	2006-11-22 16:26:49.450000000	265
1927	255	563	'Se reasignó técnico para atender su solicitud'	2006-11-22 16:26:56.607000000	265
1928	255	564	'Se reasignó técnico para atender su solicitud'	2006-11-22 16:27:10.700000000	265
1929	255	565	'Se reasignó técnico para atender su solicitud'	2006-11-22 16:27:18.390000000	265
1930	255	566	'Se reasignó técnico para atender su solicitud'	2006-11-22 16:27:25.187000000	265
1931	255	567	'Se reasignó técnico para atender su solicitud'	2006-11-22 16:27:32.217000000	265
1932	255	568	'Se reasignó técnico para atender su solicitud'	2006-11-22 16:28:07.513000000	265
1933	255	569	'Se reasignó técnico para atender su solicitud'	2006-11-22 16:28:25.360000000	265
1934	264	537	'Se inicio el seguimiento de su solicitud'	2006-11-22 16:28:33.153000000	
1935	64	556	'se esta revisando'	2006-11-22 16:30:40.670000000	3
1936	254	554	'Se inicio el seguimiento de su solicitud'	2006-11-22 16:33:16.343000000	
1937	254	560	'se le conseguira otro aparato telefonico '	2006-11-22 16:47:58.273000000	3
1938	265	552	'Actividad concluida'	2006-11-22 17:05:40.117000000	
1939	265	557	'Se inicio el seguimiento de su solicitud'	2006-11-22 17:17:48.773000000	
1940	265	557	'ya esta'	2006-11-22 17:18:02.320000000	3
1941	265	557	'Actividad concluida'	2006-11-22 17:18:06.273000000	
1942	255	566	'ya esta lista y funcionando correctamente bien ***'	2006-11-22 17:32:27.840000000	3
1943	255	562	'ya esta lista y funcionando correctamente bien ya se mando a imprimir****'	2006-11-22 17:32:58.653000000	3
1944	255	569	'esta en proceso***'	2006-11-22 17:33:37.437000000	3
1945	255	568	'esta en proceso***'	2006-11-22 17:33:43.403000000	3
1946	255	567	'esta en proceso***'	2006-11-22 17:33:49.450000000	3
1947	255	565	'esta en proceso***'	2006-11-22 17:33:55.310000000	3
1948	255	564	'esta en proceso***'	2006-11-22 17:34:01.920000000	3
1949	255	564	'esta en proceso***'	2006-11-22 17:34:11.530000000	3
1950	255	563	'esta en proceso***'	2006-11-22 17:34:20.153000000	3
1951	255	561	'esta en proceso***'	2006-11-22 17:34:28.857000000	3
1952	255	565	'esta en proceso***'	2006-11-22 17:34:34.983000000	3
1953	265	570	'Se inicio el seguimiento de su solicitud'	2006-11-23 07:49:03.510000000	
1954	265	570	'SE ESTARA REALIZANDO EL DIA Y SE HARAN LAS CONEXIONES NECESARIAS'	2006-11-23 07:50:06.857000000	3
1955	265	524	'Se reasignó técnico para atender su solicitud'	2006-11-23 07:50:50.590000000	265
1956	265	524	'YA SE LE FORMATEO LA MAQUINA Y SE LE INSTALO TODO DE NUEVO, Y YA ESTA FUNCIONANDO BIEN'	2006-11-23 07:51:19.510000000	3
1957	265	524	'Actividad concluida'	2006-11-23 07:51:27.370000000	
1958	261	335	'Actividad concluida'	2006-11-23 08:53:23.660000000	
1959	258	301	'FRONTPAGE INSTALADO'	2006-11-23 09:00:38.783000000	3
1960	258	526	'PASSWORD CAMBIADO DESDE MINECO, YA QUE ERA EL DE RED EL QUE SE TENIA QUE CAMBIAR'	2006-11-23 09:01:18.097000000	3
1961	258	573	'Se inicio el seguimiento de su solicitud'	2006-11-23 09:03:24.363000000	
1962	258	573	'SE REALIZO EL CAMBIO DE INFORMACION PARA LA COMPUTADORA QUE TIENEN ACA COMO SERVIDOR, YA QUE NO HAY NINGUNA OTRA PARA QUE SE PUDIERA HACER, TAMBIEN SE LE INSTALO EL SCANER.'	2006-11-23 09:04:03.613000000	3
1963	259	572	'Se inicio el seguimiento de su solicitud'	2006-11-23 09:07:21.393000000	
1964	259	572	'Omar estaba por el lugar y el la reviso estara terminando el la tarea...'	2006-11-23 09:20:06.673000000	3
1965	263	575	'Se inicio el seguimiento de su solicitud'	2006-11-23 09:24:22.330000000	
1966	263	575	'se realizó lo siguiente:
- Se eliminó el registro del equipo sinfodace
- Se creo el registro dace a la ip 128.5.7.119
- Se configuró el NAT a la ip 128.5.7.119
- Se dió acceso desde la web hacia dace.mineco.gob.gt'	2006-11-23 09:27:08.160000000	3
1967	263	574	'Se inicio el seguimiento de su solicitud'	2006-11-23 09:28:08.270000000	
1968	263	574	'mc address: 0007e99d06e9'	2006-11-23 09:29:43.957000000	3
1969	263	574	'Se asigno la IP 128.5.7.103, se debe reiniciar la pc, o renovar la ip'	2006-11-23 09:34:17.567000000	3
1970	256	540	'ya esta instalado'	2006-11-23 09:40:15.580000000	3
1971	265	575	'Actividad concluida'	2006-11-23 09:43:36.253000000	
1972	265	574	'Actividad concluida'	2006-11-23 09:43:44.643000000	
1973	265	573	'Actividad concluida'	2006-11-23 09:43:58.097000000	
1974	0	556	'Se reasignó técnico para atender su solicitud'	2006-11-23 09:44:35.050000000	265
1975	265	526	'Actividad concluida'	2006-11-23 09:44:56.783000000	
1976	254	577	'Se inicio el seguimiento de su solicitud'	2006-11-23 09:56:54.173000000	
1977	264	553	'Se reasignó técnico para atender su solicitud'	2006-11-23 09:56:54.847000000	265
1978	259	550	'BUENA ONDA.'	2006-11-23 09:57:39.347000000	3
1979	265	570	'se haran prueba de acceso inalambrico el dia de hoy'	2006-11-23 10:01:43.380000000	3
1980	254	578	'Se inicio el seguimiento de su solicitud'	2006-11-23 10:02:07.067000000	
1981	254	578	'hoy temprano veremos eso con ricardo'	2006-11-23 10:02:18.800000000	3
1982	254	577	'ya le cambie el nombre'	2006-11-23 10:02:36.253000000	3
1983	265	577	'Actividad concluida'	2006-11-23 10:03:36.800000000	
1984	254	554	'lo agregue como usuario y le di permisos de administrador y le instale el antivirus '	2006-11-23 10:03:37.050000000	3
1985	265	554	'Actividad concluida'	2006-11-23 10:04:05.893000000	
1986	265	550	'Actividad concluida'	2006-11-23 10:04:15.847000000	
1987	254	531	'Se reasignó técnico para atender su solicitud'	2006-11-23 10:04:42.207000000	265
1988	254	531	'ya le envie elñ antivirus el dia despues que lo solicitaron '	2006-11-23 10:05:13.550000000	3
1989	265	531	'Actividad concluida'	2006-11-23 10:05:16.050000000	
1990	256	518	'Don Raul Figueroa me asigno Sr, Walter Zurdo para que esta presente al moneto de ir viendo el tamaño de la inforamcion hoy por la mañana tienen una reunion y por la tarde me estara atendiendo'	2006-11-23 10:20:56.307000000	3
1991	255	569	'YA ESTA LISTA Y FUNCIONANDO CORRECTAMENTE BIEN ******'	2006-11-23 10:23:32.900000000	3
1992	255	568	'YA ESTA LISTA Y FUNCIONANDO CORRECTAMENTE BIEN ******'	2006-11-23 10:23:45.697000000	3
1993	255	567	'YA ESTA LISTA Y FUNCIONANDO CORRECTAMENTE BIEN ******'	2006-11-23 10:23:55.480000000	3
1994	255	565	'YA ESTA LISTA Y FUNCIONANDO CORRECTAMENTE BIEN ******'	2006-11-23 10:24:04.370000000	3
1995	255	564	'YA ESTA LISTA Y FUNCIONANDO CORRECTAMENTE BIEN ******'	2006-11-23 10:24:14.510000000	3
1996	255	563	'YA ESTA LISTA Y FUNCIONANDO CORRECTAMENTE BIEN ******'	2006-11-23 10:24:23.213000000	3
1997	255	561	'YA ESTA LISTA Y FUNCIONANDO CORRECTAMENTE BIEN ******'	2006-11-23 10:24:34.590000000	3
1998	264	571	'Se inicio el seguimiento de su solicitud'	2006-11-23 10:30:22.277000000	
1999	264	579	'Se inicio el seguimiento de su solicitud'	2006-11-23 10:31:23.400000000	
2000	264	571	'Se le informo a Wendy Leal para que la solicitud se haga por medio del Gerente.'	2006-11-23 10:35:12.590000000	3
2001	264	571	'Actividad concluida'	2006-11-23 10:35:16.213000000	
2002	255	581	'Se inicio el seguimiento de su solicitud'	2006-11-23 10:44:25.980000000	
2003	255	581	'YA ESTA INSTALADA Y FUNCIONANDO CORRECTAMENTE BIEN ****'	2006-11-23 10:44:46.713000000	3
2004	254	560	'hoy le volvi a cambiar el segundo aparato telefonico y quedo funcionando muy bien '	2006-11-23 10:48:46.103000000	3
2005	258	300	'NO SE ENCUENTRA EL USUARIO, SE REALIZARA A MEDIO DIA CUANDO VENGA EL A LA OFICINA'	2006-11-23 11:01:59.560000000	3
2006	265	569	'Actividad concluida'	2006-11-23 11:06:50.183000000	
2007	265	568	'Actividad concluida'	2006-11-23 11:07:18.510000000	
2008	265	567	'Actividad concluida'	2006-11-23 11:07:22.667000000	
2009	265	566	'Actividad concluida'	2006-11-23 11:07:27.043000000	
2010	265	565	'Actividad concluida'	2006-11-23 11:07:30.963000000	
2011	265	563	'Actividad concluida'	2006-11-23 11:07:34.700000000	
2012	265	561	'Actividad concluida'	2006-11-23 11:07:42.357000000	
2013	265	564	'Actividad concluida'	2006-11-23 11:07:48.463000000	
2014	265	562	'Actividad concluida'	2006-11-23 11:07:53.230000000	
2015	258	211	'Se reasignó técnico para atender su solicitud'	2006-11-23 11:08:35.840000000	265
2016	265	584	'Se inicio el seguimiento de su solicitud'	2006-11-23 11:08:56.387000000	
2017	265	584	'ya esta reasignada felix la podes concluir'	2006-11-23 11:09:12.667000000	3
2018	265	580	'Se inicio el seguimiento de su solicitud'	2006-11-23 11:09:24.823000000	
2019	255	582	'Se inicio el seguimiento de su solicitud'	2006-11-23 11:17:04.683000000	
2020	255	583	'Se inicio el seguimiento de su solicitud'	2006-11-23 11:17:10.340000000	
2021	255	582	'en proceso ***'	2006-11-23 11:17:20.060000000	3
2022	255	583	'en proceso ***'	2006-11-23 11:17:30.200000000	3
2023	265	581	'Actividad concluida'	2006-11-23 11:23:51.980000000	
2024	265	580	'ya se le reviso y esta imprimiendo'	2006-11-23 11:24:13.340000000	3
2025	265	580	'Actividad concluida'	2006-11-23 11:24:18.527000000	
2026	265	560	'Actividad concluida'	2006-11-23 11:24:50.247000000	
2027	265	301	'Actividad concluida'	2006-11-23 11:25:26.043000000	
2028	265	584	'voy aquitar esta de la pagina'	2006-11-23 11:30:19.340000000	3
2029	265	584	'Actividad concluida'	2006-11-23 11:30:20.510000000	
2030	265	585	'Se inicio el seguimiento de su solicitud'	2006-11-23 11:33:08.090000000	
2031	265	585	'se procedera a revisar'	2006-11-23 11:33:18.213000000	3
2032	258	211	'ya fue cambiada la informacion y se le hizo entrega de una nota diciendo que deben de comprar un disco duro asi que la actividad fue concluida respecto a esta actividad'	2006-11-23 11:41:57.560000000	3
2033	255	582	'YA ESTA LISTA Y FUNCIONANDO CORRECTAMENTE BIEN ******'	2006-11-23 11:43:59.253000000	3
2034	255	583	'YA ESTA LISTA Y FUNCIONANDO CORRECTAMENTE BIEN ******'	2006-11-23 11:44:07.643000000	3
2035	265	585	'el problema fue que por error querian ver los archivos en el usb en la unidad A, se procedio a ingresar un diskette en la unidad A y ya se pudo examinar la memoria que ellos querian, ya esta listo'	2006-11-23 11:44:22.503000000	3
2036	265	585	'Actividad concluida'	2006-11-23 11:44:24.160000000	
2037	265	583	'Actividad concluida'	2006-11-23 11:44:33.487000000	
2038	265	582	'Actividad concluida'	2006-11-23 11:44:37.160000000	
2039	254	586	'Se inicio el seguimiento de su solicitud'	2006-11-23 12:06:14.720000000	
2040	254	586	'ya envie el antivirus a la maquina sinfodace y todo salio muy bien '	2006-11-23 12:06:38.533000000	3
2041	264	586	'Actividad concluida'	2006-11-23 12:16:15.440000000	
2042	265	587	'Se inicio el seguimiento de su solicitud'	2006-11-23 12:23:13.237000000	
2043	265	587	'SE LE INSTALARON LOS DRIVES EN LA MAQUINA ME317, Y YA ESTA LISTO'	2006-11-23 12:23:30.610000000	3
2044	265	587	'Actividad concluida'	2006-11-23 12:23:31.830000000	
2045	265	211	'Actividad concluida'	2006-11-23 12:23:45.783000000	
2046	64	572	'Se reasignó técnico para atender su solicitud'	2006-11-23 12:33:59.957000000	265
2047	64	572	'YA ESTA LODO LISTO'	2006-11-23 12:45:16.910000000	3
2048	265	572	'Actividad concluida'	2006-11-23 13:05:56.097000000	
2049	258	588	'Se inicio el seguimiento de su solicitud'	2006-11-23 14:04:32.420000000	
2050	258	588	'SE ESTAN BAJANDO LOS DRIVERS DE INTERNET'	2006-11-23 14:04:52.623000000	3
2051	258	588	'impresora instalada con exito'	2006-11-23 14:13:46.750000000	3
2052	265	588	'Actividad concluida'	2006-11-23 14:13:59.343000000	
2053	258	300	'aun no se encuentra alberto melendez en el edificio del cename'	2006-11-23 14:14:32.593000000	3
2054	258	589	'Se inicio el seguimiento de su solicitud'	2006-11-23 14:18:53.280000000	
2055	258	589	'IMPRESORA CONFIGURADA CON EXITO'	2006-11-23 14:19:05.250000000	3
2056	258	590	'Se inicio el seguimiento de su solicitud'	2006-11-23 14:22:04.013000000	
2057	258	590	'SE LE CONFIGURO EL ACCESO DIRECTO EN EL ESCRITORIO.'	2006-11-23 14:22:26.547000000	3
2058	258	591	'Se inicio el seguimiento de su solicitud'	2006-11-23 14:22:59.500000000	
2059	258	591	'TENDRIAMOS QUE PONERNOS DE ACUERDO CON EL USUARIO, YA QUE ESTO LLEVA TIEMPO Y ME LLEVARIA MAS DE 3 HORAS YA QUE LA INFORMACION DEL USUARIO ES DEMASIADA. HABLARE CON EL USUARIO.'	2006-11-23 14:24:05.513000000	3
2060	258	591	'TENDRIAMOS QUE PONERNOS DE ACUERDO CON EL USUARIO, YA QUE ESTO LLEVA TIEMPO Y ME LLEVARIA MAS DE 3 HORAS YA QUE LA INFORMACION DEL USUARIO ES DEMASIADA. HABLARE CON EL USUARIO.'	2006-11-23 14:24:05.890000000	3
2061	265	589	'Actividad concluida'	2006-11-23 14:26:41.577000000	
2062	265	590	'Actividad concluida'	2006-11-23 14:26:45.200000000	
2063	64	593	'Se reasignó técnico para atender su solicitud'	2006-11-23 14:42:35.750000000	260
2064	263	595	'Se inicio el seguimiento de su solicitud'	2006-11-23 15:01:07.627000000	
2065	263	595	'pc: ip 128.5.6.164 mc 0016366309b3, laptop'	2006-11-23 15:01:39.907000000	3
2066	64	593	'ya esta cableado y con internet'	2006-11-23 15:16:58.563000000	3
2067	259	596	'Se inicio el seguimiento de su solicitud'	2006-11-23 15:26:11.713000000	
2068	263	595	'se asigno la ip 128.5.7.241'	2006-11-23 15:29:05.057000000	3
2069	260	595	'Actividad concluida'	2006-11-23 15:33:54.667000000	
2070	258	300	'SON LAS 4:00 PM Y EL USUARIO ALBERTO MELENDEZ NO SE ENCUENTRA EN EL EDIFICIO'	2006-11-23 15:49:56.620000000	3
2071	265	597	'Se inicio el seguimiento de su solicitud'	2006-11-23 16:00:25.760000000	
2072	265	597	'SE PROCEDERA A REVISAR EL PROBLEMA'	2006-11-23 16:00:37.697000000	3
2073	265	593	'Actividad concluida'	2006-11-23 16:01:01.383000000	
2074	259	596	'EL internet ya esta. ya tiene el acceso, sobre la disketera no sirve se le tendra que cambiar por alguna otra..pero no hay en existencia. se vera si se le quita a otra que no este en uso aunque el color sea otro.'	2006-11-23 16:01:11.573000000	3
2075	265	597	'EL PROBLEMA FUE QUE SE LE HABIA PERDIDO LA BARRA DE OFFICE PERO YA ESTA RESUELTO'	2006-11-23 16:14:44.560000000	3
2076	265	597	'Actividad concluida'	2006-11-23 16:14:45.763000000	
2077	261	576	'Se reasignó técnico para atender su solicitud'	2006-11-23 17:51:50.350000000	260
2078	261	576	'Ya esta coordinado'	2006-11-24 09:02:05.983000000	3
2079	261	576	'Actividad concluida'	2006-11-24 09:02:24.590000000	
2080	261	540	'Actividad concluida'	2006-11-24 09:02:32.937000000	
2081	64	598	'Se reasignó técnico para atender su solicitud'	2006-11-24 10:18:29.047000000	265
2082	258	599	'Se reasignó técnico para atender su solicitud'	2006-11-24 10:18:42.983000000	265
2083	265	594	'Se inicio el seguimiento de su solicitud'	2006-11-24 10:19:08.343000000	
2084	265	592	'Se inicio el seguimiento de su solicitud'	2006-11-24 10:19:11.217000000	
2085	265	594	'ya se hablo con nery al respecto de esto y es mejor ser muy objetivo'	2006-11-24 10:19:44.670000000	3
2086	265	594	'Actividad concluida'	2006-11-24 10:19:47.357000000	
2087	265	592	'esto se revisara el dia martes'	2006-11-24 10:20:04.217000000	3
2088	265	592	'Actividad concluida'	2006-11-24 10:20:08.797000000	
2089	258	599	'LO QUE SOLICITARON NO ERA LO QUE REALMENTE NECESITABAN, SOLO QUERIAN QUE SE PUSIERA EN RED Y QUE SE CONFIGURARA LA IMPRESORA HP COLOR LASERJET 2600N LA CUAL YA FUE CONFIGURADA Y COMPARTIDA, TODO ESTA LISTO'	2006-11-24 10:41:10.590000000	3
2090	262	515	'REALIZADO'	2006-11-24 10:42:13.060000000	3
2091	64	598	'SE ESTA CORRIENDO EL ANTIVIRUS'	2006-11-24 10:42:34.763000000	3
2092	258	602	'Se inicio el seguimiento de su solicitud'	2006-11-24 10:52:46.873000000	
2093	258	604	'Se inicio el seguimiento de su solicitud'	2006-11-24 10:52:49.763000000	
2094	258	604	'impresora configurada'	2006-11-24 10:53:09.310000000	3
2095	258	602	'impresora configurada'	2006-11-24 10:53:19.840000000	3
2096	265	604	'Actividad concluida'	2006-11-24 10:58:24.670000000	
2097	3	604	'Actividad concluida'	2006-11-24 10:58:28.327000000	
2098	265	602	'Actividad concluida'	2006-11-24 10:58:36.217000000	
2099	265	599	'Actividad concluida'	2006-11-24 10:58:42.840000000	
2100	265	515	'Actividad concluida'	2006-11-24 11:00:18.717000000	
2101	3	515	'Actividad concluida'	2006-11-24 11:00:37.733000000	
2102	3	515	'Actividad concluida'	2006-11-24 11:00:43.340000000	
2103	265	570	'YA SE HICIERON PRUEBAS EN EL 1ER NIVEL Y TODO ESTA LISTO SOLO FALTA EN EL 3ER NIVEL Y 5TO NIVEL'	2006-11-24 11:03:17.233000000	3
2104	259	596	'SE le coloco otra diskettera pero dio el mismo problema, se han hecho los intentos pero han fallado. '	2006-11-24 11:31:09.060000000	3
2105	264	606	'Se reasignó técnico para atender su solicitud'	2006-11-24 11:39:58.280000000	260
2106	264	601	'Se reasignó técnico para atender su solicitud'	2006-11-24 11:51:41.920000000	260
2107	264	607	'Se reasignó técnico para atender su solicitud'	2006-11-24 11:52:01.607000000	260
2108	264	605	'Se reasignó técnico para atender su solicitud'	2006-11-24 11:52:21.593000000	260
2109	264	600	'Se reasignó técnico para atender su solicitud'	2006-11-24 11:52:51	260
2110	265	570	'se hicieron pruebas en el 3er nivel pero los puntos no estan habilitados se revisaran ahorita en la tarde'	2006-11-24 12:02:50.217000000	3
2111	64	598	'se escaneo y no encontro nada'	2006-11-24 13:18:42.233000000	3
2112	263	603	'Se inicio el seguimiento de su solicitud'	2006-11-24 13:48:58.060000000	
2113	263	603	'se asigno la ip 1228.5.7.244, se debe reiniciar la pc o renovar la ip'	2006-11-24 13:51:52.280000000	3
2114	255	610	'Se inicio el seguimiento de su solicitud'	2006-11-24 14:15:27.827000000	
2115	255	610	'EN PROCESO ***'	2006-11-24 14:15:37.373000000	3
2116	255	610	'se instalo una maquina en un lugar que el usuario queria y tambien se le eliminaron algunos archivos y programas que el usuario no necesitaba mas tambien se le instalo una impresora y todo quedo funcionando correctamente bien ****'	2006-11-24 15:03:11.123000000	3
2117	265	610	'Actividad concluida'	2006-11-24 15:26:38.763000000	
2118	255	613	'Se inicio el seguimiento de su solicitud'	2006-11-24 15:29:16.857000000	
2119	255	614	'Se inicio el seguimiento de su solicitud'	2006-11-24 15:29:18.937000000	
2120	255	613	'en proceo ***'	2006-11-24 15:29:27.640000000	3
2121	259	611	'Se inicio el seguimiento de su solicitud'	2006-11-24 15:29:32.717000000	
2122	255	614	'en proceso ***'	2006-11-24 15:29:37.670000000	3
2123	259	612	'Se inicio el seguimiento de su solicitud'	2006-11-24 15:29:38.827000000	
2124	259	612	'Se hara el backup, en el momento de tener la PC NUEVA..
directo, '	2006-11-24 15:30:03.780000000	3
2125	259	611	'Se hara el backup a la hora de tener la pc nueva. Directamente.'	2006-11-24 15:30:40.013000000	3
2126	265	609	'Se inicio el seguimiento de su solicitud'	2006-11-24 16:36:54.390000000	
2127	265	609	'se hicieron las pruebas con los rangos de ip pero no me funciono, el access point que esta a fuera tiene el ip 128.5.8.110'	2006-11-24 16:38:14.280000000	3
