Page,Device,Group,ItemID,Item,Value
Users,pLUS,User Features,0,Password Never Expires,Yes
Users,SUPPORT_388945a0,User Properties,0,User Name,SUPPORT_388945a0
Users,SUPPORT_388945a0,User Properties,0,Full Name,CN=Microsoft Corporation;L=Redmond;S=Washington;C=US
Users,SUPPORT_388945a0,User Properties,0,Comment,Ésta es una cuenta de proveedor de Servicios de ayuda y soporte técnico
Users,SUPPORT_388945a0,User Properties,0,Member Of Groups,HelpServicesGroup; Ninguno
Users,SUPPORT_388945a0,User Properties,0,Logon Count,0
Users,SUPPORT_388945a0,User Properties,0,Disk Quota,No quota
Users,SUPPORT_388945a0,User Features,0,Logon Script Executed,Yes
Users,SUPPORT_388945a0,User Features,0,Account Disabled,Yes
Users,SUPPORT_388945a0,User Features,0,Locked Out User,No
Users,SUPPORT_388945a0,User Features,0,Home Folder Required,No
Users,SUPPORT_388945a0,User Features,0,Password Required,Yes
Users,SUPPORT_388945a0,User Features,0,Read-Only Password,Yes
Users,SUPPORT_388945a0,User Features,0,Password Never Expires,Yes
Local Groups,Administradores,Local Group Properties,0,Comment,Los administradores tienen acceso completo y sin restricciones al equipo o dominio
Local Groups,Administradores,Group Members,0,Administrador,
Local Groups,Administradores,Group Members,0,Admins. del dominio,
Local Groups,Administradores,Group Members,0,Ereyes,
Local Groups,Administradores,Group Members,0,pLUS,
Local Groups,Debugger Users,Local Group Properties,0,Comment,Debugger users can debug processes on this machine; both locally and remotely
Local Groups,Debugger Users,Group Members,0,Ereyes,
Local Groups,Debugger Users,Group Members,0,SYSTEM,
Local Groups,Duplicadores,Local Group Properties,0,Comment,Pueden duplicar archivos en un dominio
Local Groups,HelpServicesGroup,Local Group Properties,0,Comment,Grupo para el Centro de ayuda y soporte técnico
Local Groups,HelpServicesGroup,Group Members,0,SUPPORT_388945a0,CN=Microsoft Corporation;L=Redmond;S=Washington;C=US
Local Groups,Invitados,Local Group Properties,0,Comment,Los Invitados tienen predeterminadamente el mismo acceso que los miembros del grupo Usuarios; excepto la cuenta Invitado que tiene más restricciones
Local Groups,Invitados,Group Members,0,Invitado,
Local Groups,Operadores de configuración de red,Local Group Properties,0,Comment,Los miembros en este equipo pueden tener algunos privilegios administrativos para administrar la configuración de las características de la red
Local Groups,Operadores de copia,Local Group Properties,0,Comment,Los operadores de copia pueden sobrescribir restricciones de seguridad con el único propósito de hacer copias de seguridad o restaurar archivos
Local Groups,Usuarios avanzados,Local Group Properties,0,Comment,Los usuarios avanzados tienen más derechos administrativos con algunas restricciones. De este modo; pueden ejecutar aplicaciones heredadas junto con aplicaciones certificadas
Local Groups,Usuarios de escritorio remoto,Local Group Properties,0,Comment,A los miembros de este grupo se les concede el derecho de iniciar sesión remotamente
Local Groups,Usuarios,Local Group Properties,0,Comment,Los usuarios no pueden hacer cambios accidentales o intencionados en el sistema. Pueden ejecutar aplic. certificadas pero no la mayoría de las heredadas
Local Groups,Usuarios,Group Members,0,INTERACTIVE,
Local Groups,Usuarios,Group Members,0,Usuarios autentificados,
Local Groups,Usuarios,Group Members,0,Usuarios del dominio,
Global Groups,Ninguno,Global Group Properties,0,Comment,Usuarios comunes
Global Groups,Ninguno,Group Members,0,Administrador,
Global Groups,Ninguno,Group Members,0,Asistente de ayuda,Cuenta de asistente de Ayuda de escritorio remoto
Global Groups,Ninguno,Group Members,0,Invitado,
Global Groups,Ninguno,Group Members,0,pLUS,
Global Groups,Ninguno,Group Members,0,SUPPORT_388945a0,CN=Microsoft Corporation;L=Redmond;S=Washington;C=US
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,Device Description,Intel(R) 82945G Express Chipset Family
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,Adapter String,Intel(R) 82945G Express Chipset Family
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,BIOS String,Intel Video BIOS
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,Chip Type,Intel(R) 82945G Express Chipset Family
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,DAC Type,Internal
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,Installed Drivers,ialmrnt5
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,Memory Size,224 MB
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Manufacturer,0,Company Name,Intel Corporation
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Manufacturer,0,Product Information,http://www.intel.com/products/browse/chipsets.htm
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Manufacturer,0,Driver Download,http://support.intel.com/support/graphics
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,Device Description,Intel(R) 82945G Express Chipset Family
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,Adapter String,Intel(R) 82945G Express Chipset Family
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,BIOS String,Intel Video BIOS
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,Chip Type,Intel(R) 82945G Express Chipset Family
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,DAC Type,Internal
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,Installed Drivers,ialmrnt5
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Properties,0,Memory Size,224 MB
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Manufacturer,0,Company Name,Intel Corporation
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Manufacturer,0,Product Information,http://www.intel.com/products/browse/chipsets.htm
Windows Video,Intel(R) 82945G Express Chipset Family,Video Adapter Manufacturer,0,Driver Download,http://support.intel.com/support/graphics
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Monitor Name,Monitor Plug and Play [NoDB]
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Monitor ID,DELA023
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Model,DELL E177FP
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Manufacture Date,Week 25 / 2006
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Serial Number,6418066LB17S
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Max. Visible Display Size,34 cm x 27 cm (17.1")
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Picture Aspect Ratio,4:3
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Horizontal Frequency,31 - 80 kHz
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Vertical Frequency,56 - 75 Hz
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Gamma,2.20
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,DPMS Mode Support,Standby; Suspend; Active-Off
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Monitor Name,Monitor Plug and Play [NoDB]
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Monitor ID,DELA023
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Model,DELL E177FP
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Manufacture Date,Week 25 / 2006
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Serial Number,6418066LB17S
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Max. Visible Display Size,34 cm x 27 cm (17.1")
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Picture Aspect Ratio,4:3
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Horizontal Frequency,31 - 80 kHz
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Vertical Frequency,56 - 75 Hz
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Gamma,2.20
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,DPMS Mode Support,Standby; Suspend; Active-Off
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Monitor Name,Monitor Plug and Play [NoDB]
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Monitor ID,DELA023
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Model,DELL E177FP
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Manufacture Date,Week 25 / 2006
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Serial Number,6418066LB17S
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Max. Visible Display Size,34 cm x 27 cm (17.1")
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Picture Aspect Ratio,4:3
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Horizontal Frequency,31 - 80 kHz
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Vertical Frequency,56 - 75 Hz
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,Gamma,2.20
Monitor,Monitor Plug and Play [NoDB],Monitor Properties,0,DPMS Mode Support,Standby; Suspend; Active-Off
Desktop,,Desktop Properties,0,Device Technology,Raster Display
Desktop,,Desktop Properties,0,Resolution,1024 x 768
Desktop,,Desktop Properties,0,Color Depth,32-bit
Desktop,,Desktop Properties,0,Color Planes,1
Desktop,,Desktop Properties,0,Font Resolution,96 dpi
Desktop,,Desktop Properties,0,Pixel Width / Height,36 / 36
Desktop,,Desktop Properties,0,Pixel Diagonal,51
Desktop,,Desktop Properties,0,Vertical Refresh Rate,60 Hz
Desktop,,Desktop Properties,0,Desktop Wallpaper,C:\WINDOWS\dell.bmp
Desktop,,Desktop Effects,0,Combo-Box Animation,Enabled
Desktop,,Desktop Effects,0,Drop Shadow Effect,Enabled
Desktop,,Desktop Effects,0,Flat Menu Effect,Enabled
Desktop,,Desktop Effects,0,Font Smoothing,Enabled
Desktop,,Desktop Effects,0,Full Window Dragging,Enabled
Desktop,,Desktop Effects,0,Gradient Window Title Bars,Enabled
Desktop,,Desktop Effects,0,Hide Menu Access Keys,Enabled
Desktop,,Desktop Effects,0,Hot Tracking Effect,Enabled
Desktop,,Desktop Effects,0,Icon Title Wrapping,Enabled
Desktop,,Desktop Effects,0,List-Box Smooth Scrolling,Enabled
Desktop,,Desktop Effects,0,Menu Animation,Enabled
Desktop,,Desktop Effects,0,Menu Fade Effect,Enabled
Desktop,,Desktop Effects,0,Minimize/Restore Animation,Enabled
Desktop,,Desktop Effects,0,Mouse Cursor Shadow,Enabled
Desktop,,Desktop Effects,0,Selection Fade Effect,Enabled
Desktop,,Desktop Effects,0,ShowSounds Accessibility Feature,Disabled
Desktop,,Desktop Effects,0,ToolTip Animation,Enabled
Desktop,,Desktop Effects,0,ToolTip Fade Effect,Enabled
Desktop,,Desktop Effects,0,Windows Plus! Extension,Disabled
Desktop,,Problems & Suggestions,0,Problem,At least 85 Hz vertical refresh rate is recommended for classic displays.
Multi-Monitor,\\.\DISPLAY1,,0,Primary,Yes
Multi-Monitor,\\.\DISPLAY1,,0,Upper Left Corner,(0;0)
Multi-Monitor,\\.\DISPLAY1,,0,Bottom Right Corner,(1024;768)
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,Árabe
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,Báltico
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,CHINESE_BIG5
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,CHINESE_GB2312
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,Cirílico
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,Europa central
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,Griego
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,Hangul(Johab)
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,Hangul
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,Hebreo
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,Japonés
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,Occidental
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,Tailandés
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,Turco
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,@Arial Unicode MS,,0,Type,Swiss
Fonts,@Arial Unicode MS,,0,Style,Normal
Fonts,@Arial Unicode MS,,0,Character Set,Vietnamita
Fonts,@Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,@Arial Unicode MS,,0,Char. Weight,40 %
Fonts,Agency FB,,0,Type,Swiss
Fonts,Agency FB,,0,Style,Negrita
Fonts,Agency FB,,0,Character Set,Occidental
Fonts,Agency FB,,0,Char. Size,11 x 37
Fonts,Agency FB,,0,Char. Weight,70 %
Fonts,Albertus Extra Bold,,0,Type,Swiss
Fonts,Albertus Extra Bold,,0,Style,Normal
Fonts,Albertus Extra Bold,,0,Character Set,Báltico
Fonts,Albertus Extra Bold,,0,Char. Size,15 x 40
Fonts,Albertus Extra Bold,,0,Char. Weight,70 %
Fonts,Albertus Extra Bold,,0,Type,Swiss
Fonts,Albertus Extra Bold,,0,Style,Normal
Fonts,Albertus Extra Bold,,0,Character Set,Europa central
Fonts,Albertus Extra Bold,,0,Char. Size,15 x 40
Fonts,Albertus Extra Bold,,0,Char. Weight,70 %
Fonts,Albertus Extra Bold,,0,Type,Swiss
Fonts,Albertus Extra Bold,,0,Style,Normal
Fonts,Albertus Extra Bold,,0,Character Set,Occidental
Fonts,Albertus Extra Bold,,0,Char. Size,15 x 40
Fonts,Albertus Extra Bold,,0,Char. Weight,70 %
Fonts,Albertus Extra Bold,,0,Type,Swiss
Fonts,Albertus Extra Bold,,0,Style,Normal
Fonts,Albertus Extra Bold,,0,Character Set,Turco
Fonts,Albertus Extra Bold,,0,Char. Size,15 x 40
Fonts,Albertus Extra Bold,,0,Char. Weight,70 %
Fonts,Albertus Medium,,0,Type,Swiss
Fonts,Albertus Medium,,0,Style,Normal
Fonts,Albertus Medium,,0,Character Set,Báltico
Fonts,Albertus Medium,,0,Char. Size,14 x 40
Fonts,Albertus Medium,,0,Char. Weight,40 %
Fonts,Albertus Medium,,0,Type,Swiss
Fonts,Albertus Medium,,0,Style,Normal
Fonts,Albertus Medium,,0,Character Set,Europa central
Fonts,Albertus Medium,,0,Char. Size,14 x 40
Fonts,Albertus Medium,,0,Char. Weight,40 %
Fonts,Albertus Medium,,0,Type,Swiss
Fonts,Albertus Medium,,0,Style,Normal
Fonts,Albertus Medium,,0,Character Set,Occidental
Fonts,Albertus Medium,,0,Char. Size,14 x 40
Fonts,Albertus Medium,,0,Char. Weight,40 %
Fonts,Albertus Medium,,0,Type,Swiss
Fonts,Albertus Medium,,0,Style,Normal
Fonts,Albertus Medium,,0,Character Set,Turco
Fonts,Albertus Medium,,0,Char. Size,14 x 40
Fonts,Albertus Medium,,0,Char. Weight,40 %
Fonts,Albertus,,0,Type,Swiss
Fonts,Albertus,,0,Style,Negrita
Fonts,Albertus,,0,Character Set,Báltico
Fonts,Albertus,,0,Char. Size,14 x 39
Fonts,Albertus,,0,Char. Weight,70 %
Fonts,Albertus,,0,Type,Swiss
Fonts,Albertus,,0,Style,Negrita
Fonts,Albertus,,0,Character Set,Europa central
Fonts,Albertus,,0,Char. Size,14 x 39
Fonts,Albertus,,0,Char. Weight,70 %
Fonts,Albertus,,0,Type,Swiss
Fonts,Albertus,,0,Style,Negrita
Fonts,Albertus,,0,Character Set,Occidental
Fonts,Albertus,,0,Char. Size,14 x 39
Fonts,Albertus,,0,Char. Weight,70 %
Fonts,Albertus,,0,Type,Swiss
Fonts,Albertus,,0,Style,Negrita
Fonts,Albertus,,0,Character Set,Turco
Fonts,Albertus,,0,Char. Size,14 x 39
Fonts,Albertus,,0,Char. Weight,70 %
Fonts,Algerian,,0,Type,Decorative
Fonts,Algerian,,0,Style,Normal
Fonts,Algerian,,0,Character Set,Occidental
Fonts,Algerian,,0,Char. Size,17 x 36
Fonts,Algerian,,0,Char. Weight,40 %
Fonts,Antique Olive Compact,,0,Type,Swiss
Fonts,Antique Olive Compact,,0,Style,Normal
Fonts,Antique Olive Compact,,0,Character Set,Báltico
Fonts,Antique Olive Compact,,0,Char. Size,21 x 43
Fonts,Antique Olive Compact,,0,Char. Weight,70 %
Fonts,Antique Olive Compact,,0,Type,Swiss
Fonts,Antique Olive Compact,,0,Style,Normal
Fonts,Antique Olive Compact,,0,Character Set,Europa central
Fonts,Antique Olive Compact,,0,Char. Size,21 x 43
Fonts,Antique Olive Compact,,0,Char. Weight,70 %
Fonts,Antique Olive Compact,,0,Type,Swiss
Fonts,Antique Olive Compact,,0,Style,Normal
Fonts,Antique Olive Compact,,0,Character Set,Occidental
Fonts,Antique Olive Compact,,0,Char. Size,21 x 43
Fonts,Antique Olive Compact,,0,Char. Weight,70 %
Fonts,Antique Olive Compact,,0,Type,Swiss
Fonts,Antique Olive Compact,,0,Style,Normal
Fonts,Antique Olive Compact,,0,Character Set,Turco
Fonts,Antique Olive Compact,,0,Char. Size,21 x 43
Fonts,Antique Olive Compact,,0,Char. Weight,70 %
Fonts,Antique Olive,,0,Type,Swiss
Fonts,Antique Olive,,0,Style,Normal
Fonts,Antique Olive,,0,Character Set,Báltico
Fonts,Antique Olive,,0,Char. Size,17 x 41
Fonts,Antique Olive,,0,Char. Weight,40 %
Fonts,Antique Olive,,0,Type,Swiss
Fonts,Antique Olive,,0,Style,Normal
Fonts,Antique Olive,,0,Character Set,Europa central
Fonts,Antique Olive,,0,Char. Size,17 x 41
Fonts,Antique Olive,,0,Char. Weight,40 %
Fonts,Antique Olive,,0,Type,Swiss
Fonts,Antique Olive,,0,Style,Normal
Fonts,Antique Olive,,0,Character Set,Occidental
Fonts,Antique Olive,,0,Char. Size,17 x 41
Fonts,Antique Olive,,0,Char. Weight,40 %
Fonts,Antique Olive,,0,Type,Swiss
Fonts,Antique Olive,,0,Style,Normal
Fonts,Antique Olive,,0,Character Set,Turco
Fonts,Antique Olive,,0,Char. Size,17 x 41
Fonts,Antique Olive,,0,Char. Weight,40 %
Fonts,Arial Black,,0,Type,Swiss
Fonts,Arial Black,,0,Style,Normal
Fonts,Arial Black,,0,Character Set,Báltico
Fonts,Arial Black,,0,Char. Size,18 x 45
Fonts,Arial Black,,0,Char. Weight,90 %
Fonts,Arial Black,,0,Type,Swiss
Fonts,Arial Black,,0,Style,Normal
Fonts,Arial Black,,0,Character Set,Cirílico
Fonts,Arial Black,,0,Char. Size,18 x 45
Fonts,Arial Black,,0,Char. Weight,90 %
Fonts,Arial Black,,0,Type,Swiss
Fonts,Arial Black,,0,Style,Normal
Fonts,Arial Black,,0,Character Set,Europa central
Fonts,Arial Black,,0,Char. Size,18 x 45
Fonts,Arial Black,,0,Char. Weight,90 %
Fonts,Arial Black,,0,Type,Swiss
Fonts,Arial Black,,0,Style,Normal
Fonts,Arial Black,,0,Character Set,Griego
Fonts,Arial Black,,0,Char. Size,18 x 45
Fonts,Arial Black,,0,Char. Weight,90 %
Fonts,Arial Black,,0,Type,Swiss
Fonts,Arial Black,,0,Style,Normal
Fonts,Arial Black,,0,Character Set,Occidental
Fonts,Arial Black,,0,Char. Size,18 x 45
Fonts,Arial Black,,0,Char. Weight,90 %
Fonts,Arial Black,,0,Type,Swiss
Fonts,Arial Black,,0,Style,Normal
Fonts,Arial Black,,0,Character Set,Turco
Fonts,Arial Black,,0,Char. Size,18 x 45
Fonts,Arial Black,,0,Char. Weight,90 %
Fonts,Arial Narrow,,0,Type,Swiss
Fonts,Arial Narrow,,0,Style,Normal
Fonts,Arial Narrow,,0,Character Set,Báltico
Fonts,Arial Narrow,,0,Char. Size,12 x 36
Fonts,Arial Narrow,,0,Char. Weight,40 %
Fonts,Arial Narrow,,0,Type,Swiss
Fonts,Arial Narrow,,0,Style,Normal
Fonts,Arial Narrow,,0,Character Set,Cirílico
Fonts,Arial Narrow,,0,Char. Size,12 x 36
Fonts,Arial Narrow,,0,Char. Weight,40 %
Fonts,Arial Narrow,,0,Type,Swiss
Fonts,Arial Narrow,,0,Style,Normal
Fonts,Arial Narrow,,0,Character Set,Europa central
Fonts,Arial Narrow,,0,Char. Size,12 x 36
Fonts,Arial Narrow,,0,Char. Weight,40 %
Fonts,Arial Narrow,,0,Type,Swiss
Fonts,Arial Narrow,,0,Style,Normal
Fonts,Arial Narrow,,0,Character Set,Griego
Fonts,Arial Narrow,,0,Char. Size,12 x 36
Fonts,Arial Narrow,,0,Char. Weight,40 %
Fonts,Arial Narrow,,0,Type,Swiss
Fonts,Arial Narrow,,0,Style,Normal
Fonts,Arial Narrow,,0,Character Set,Occidental
Fonts,Arial Narrow,,0,Char. Size,12 x 36
Fonts,Arial Narrow,,0,Char. Weight,40 %
Fonts,Arial Narrow,,0,Type,Swiss
Fonts,Arial Narrow,,0,Style,Normal
Fonts,Arial Narrow,,0,Character Set,Turco
Fonts,Arial Narrow,,0,Char. Size,12 x 36
Fonts,Arial Narrow,,0,Char. Weight,40 %
Fonts,Arial Rounded MT Bold,,0,Type,Swiss
Fonts,Arial Rounded MT Bold,,0,Style,Normal
Fonts,Arial Rounded MT Bold,,0,Character Set,Occidental
Fonts,Arial Rounded MT Bold,,0,Char. Size,15 x 37
Fonts,Arial Rounded MT Bold,,0,Char. Weight,40 %
Fonts,Arial Unicode MS,,0,Type,Swiss
Fonts,Arial Unicode MS,,0,Style,Normal
Fonts,Arial Unicode MS,,0,Character Set,Árabe
Fonts,Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,Arial Unicode MS,,0,Char. Weight,40 %
Fonts,Arial Unicode MS,,0,Type,Swiss
Fonts,Arial Unicode MS,,0,Style,Normal
Fonts,Arial Unicode MS,,0,Character Set,Báltico
Fonts,Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,Arial Unicode MS,,0,Char. Weight,40 %
Fonts,Arial Unicode MS,,0,Type,Swiss
Fonts,Arial Unicode MS,,0,Style,Normal
Fonts,Arial Unicode MS,,0,Character Set,CHINESE_BIG5
Fonts,Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,Arial Unicode MS,,0,Char. Weight,40 %
Fonts,Arial Unicode MS,,0,Type,Swiss
Fonts,Arial Unicode MS,,0,Style,Normal
Fonts,Arial Unicode MS,,0,Character Set,CHINESE_GB2312
Fonts,Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,Arial Unicode MS,,0,Char. Weight,40 %
Fonts,Arial Unicode MS,,0,Type,Swiss
Fonts,Arial Unicode MS,,0,Style,Normal
Fonts,Arial Unicode MS,,0,Character Set,Cirílico
Fonts,Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,Arial Unicode MS,,0,Char. Weight,40 %
Fonts,Arial Unicode MS,,0,Type,Swiss
Fonts,Arial Unicode MS,,0,Style,Normal
Fonts,Arial Unicode MS,,0,Character Set,Europa central
Fonts,Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,Arial Unicode MS,,0,Char. Weight,40 %
Fonts,Arial Unicode MS,,0,Type,Swiss
Fonts,Arial Unicode MS,,0,Style,Normal
Fonts,Arial Unicode MS,,0,Character Set,Griego
Fonts,Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,Arial Unicode MS,,0,Char. Weight,40 %
Fonts,Arial Unicode MS,,0,Type,Swiss
Fonts,Arial Unicode MS,,0,Style,Normal
Fonts,Arial Unicode MS,,0,Character Set,Hangul(Johab)
Fonts,Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,Arial Unicode MS,,0,Char. Weight,40 %
Fonts,Arial Unicode MS,,0,Type,Swiss
Fonts,Arial Unicode MS,,0,Style,Normal
Fonts,Arial Unicode MS,,0,Character Set,Hangul
Fonts,Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,Arial Unicode MS,,0,Char. Weight,40 %
Fonts,Arial Unicode MS,,0,Type,Swiss
Fonts,Arial Unicode MS,,0,Style,Normal
Fonts,Arial Unicode MS,,0,Character Set,Hebreo
Fonts,Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,Arial Unicode MS,,0,Char. Weight,40 %
Fonts,Arial Unicode MS,,0,Type,Swiss
Fonts,Arial Unicode MS,,0,Style,Normal
Fonts,Arial Unicode MS,,0,Character Set,Japonés
Fonts,Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,Arial Unicode MS,,0,Char. Weight,40 %
Fonts,Arial Unicode MS,,0,Type,Swiss
Fonts,Arial Unicode MS,,0,Style,Normal
Fonts,Arial Unicode MS,,0,Character Set,Occidental
Fonts,Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,Arial Unicode MS,,0,Char. Weight,40 %
Fonts,Arial Unicode MS,,0,Type,Swiss
Fonts,Arial Unicode MS,,0,Style,Normal
Fonts,Arial Unicode MS,,0,Character Set,Tailandés
Fonts,Arial Unicode MS,,0,Char. Size,14 x 43
Fonts,Arial Unicode MS,,0,Char. Weight,40 %
