Page,Device,Group,ItemID,Item,Value
IE History,2009-07-09 15:15,,0,URL,clara@http://www.tagged.com/profile.html?uid=5393827567
IE History,2009-07-09 15:22,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Mis%20documentos/Mi%20m%FAsica/Mi%20m%FAsica/CARDIGANS/01%20Fidelity.mp3
IE History,2009-07-09 15:50,,0,URL,clara@http://www.tagged.com/photo_gallery.html?uid=5395491726
IE History,2009-07-09 15:51,,0,URL,clara@http://www.tagged.com/photo_view.html?photoId=115888176&uid=5395491726
IE History,2009-07-09 15:52,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/jair.jpg
IE History,2009-07-09 15:52,,0,URL,clara@http://www.tagged.com/photo_view.html?uid=5414176057&photoId=102698189
IE History,2009-07-09 16:28,,0,URL,clara@http://www.tagged.com/profile.html?uid=1615177323
IE History,2009-07-09 16:29,,0,URL,clara@http://www.tagged.com/profile.html?uid=5425312393
IE History,2009-07-09 16:35,,0,URL,clara@http://www.tagged.com/photo_gallery.html?uid=5421068546
IE History,2009-07-09 16:35,,0,URL,clara@http://www.tagged.com/photo_view.html?photoId=137254060&uid=5421068546
IE History,2009-07-09 16:37,,0,URL,clara@http://www.tagged.com/friends.html?uid=5421068546
IE History,2009-07-09 17:11,,0,URL,clara@http://www.tagged.com/profile.html?uid=5391739350
IE History,2009-07-09 17:15,,0,URL,clara@http://www.tagged.com/tags.html?pp=profile&pp_uid=16715147
IE History,2009-07-09 17:19,,0,URL,clara@http://www.tagged.com/profile.html?uid=16715147
IE History,2009-07-09 17:21,,0,URL,clara@http://www.tagged.com/photo_gallery.html?uid=5406595563
IE History,2009-07-09 17:21,,0,URL,clara@http://www.tagged.com/photo_view.html?photoId=107325768&uid=5406595563
IE History,2009-07-10 09:35,,0,URL,clara@http://www.tagged.com/myprops.html?firstPropId=172719699
IE History,2009-07-10 09:43,,0,URL,clara@http://www.tagged.com/messages.html?action=compose&rid=5395364666
IE History,2009-07-10 09:55,,0,URL,clara@https://mail.google.com/mail/?zx=4hjmqaocf1id&shva=1
IE History,2009-07-10 09:55,,0,URL,clara@https://mail.google.com/mail/?zx=4hjmqaocf1id&shva=1&ui=1&ov=0
IE History,2009-07-10 09:59,,0,URL,clara@https://mail.google.com/mail/?logout&hl=es&zx=k1p93gyfhib0
IE History,2009-07-10 10:05,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/musiquita/04%20Simpley%20Red%20-%20You%20make%20me%20feel%20brand%20new.mp3
IE History,2009-07-10 11:17,,0,URL,clara@http://www.poemas-del-alma.com/eduardo-zambrano-presa-facil.htm
IE History,2009-07-10 11:39,,0,URL,clara@http://www.tagged.com/profile.html?uid=814525416
IE History,2009-07-10 11:41,,0,URL,clara@http://www.tagged.com/photo_view.html?uid=5393683115&photoId=91866679
IE History,2009-07-10 11:45,,0,URL,clara@http://www.tagged.com/profile.html?uid=5387225837
IE History,2009-07-10 11:47,,0,URL,clara@http://login.live.com/logout.srf?ct=1247248073&rver=5.5.4177.0&lc=3082&id=64855&ru=http:%2F%2Fco115w.col115.mail.live.com%2Fmail%2Flogout.aspx%3Fredirect%3Dtrue%26mkt%3Des-GT
IE History,2009-07-10 11:48,,0,URL,clara@http://www.tagged.com/photo_gallery.html?uid=28962415
IE History,2009-07-10 11:48,,0,URL,clara@http://www.tagged.com/photo_view.html?photoId=43823787&uid=28962415
IE History,2009-07-10 11:52,,0,URL,clara@http://www.tagged.com/home.html?jli=1
IE History,2009-07-10 11:53,,0,URL,clara@http://www.tagged.com/meetme.html
IE History,2009-07-10 11:57,,0,URL,clara@http://www.tagged.com/index.html?r=%2Fhome.html
IE History,2009-07-10 11:57,,0,URL,clara@http://www.tagged.com/logout.html
IE History,2009-07-10 11:57,,0,URL,clara@http://www.tagged.com/pets.html?uid=5426593121
IE History,2009-07-10 11:58,,0,URL,clara@https://secure.tagged.com/secure_login.html?ver=2&r=%2Fhome.html&uri=http%3A%2F%2Fwww.tagged.com
IE History,2009-07-10 12:00,,0,URL,clara@http://www.tagged.com/pets.html?uid=5415305774
IE History,2009-07-10 12:00,,0,URL,clara@http://www.tagged.com/profile.html?uid=5415305774
IE History,2009-07-10 12:17,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/musiquita/Al%20Green%20-%20How%20Can%20You%20Mend%20A%20Broken%20Heart.mp3
IE History,2009-07-10 12:32,,0,URL,clara@http://www.tagged.com/profile.html?uid=5420674125
IE History,2009-07-10 12:33,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Mis%20documentos/Mi%20m%FAsica/Mi%20m%FAsica/Nueva%20carpeta/50%20First%20Dates%20Soundtrack%20-%20Will.I.Am%20%26%20Fergie%20-%20True.mp3
IE History,2009-07-10 12:36,,0,URL,clara@http://www.tagged.com/tags.html?pp=profile&pp_uid=5426551588
IE History,2009-07-10 12:42,,0,URL,clara@res://wmploc.dll/BlankBlack.htm
IE History,2009-07-10 12:46,,0,URL,clara@http://www.tagged.com/tags.html?pp=profile&pp_uid=5406982518
IE History,2009-07-10 12:51,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Mis%20documentos/Mi%20m%FAsica/Mi%20m%FAsica/Nueva%20carpeta/Eurythmics%20-%20Annie%20Lennox%20-%20Whiter%20Shade%20of%20Pale.mp3
IE History,2009-07-10 12:53,,0,URL,clara@http://www.tagged.com/tags.html?uid=5414501103
IE History,2009-07-10 13:01,,0,URL,clara@https://mail.google.com/mail/?zx=1pbfw9e3vstl4&shva=1
IE History,2009-07-10 13:01,,0,URL,clara@https://mail.google.com/mail/?zx=1pbfw9e3vstl4&shva=1&ui=1&ov=0
IE History,2009-07-10 13:01,,0,URL,clara@https://mail.google.com/mail/?zx=d762ssnldffj&shva=1
IE History,2009-07-10 13:01,,0,URL,clara@https://mail.google.com/mail/?zx=d762ssnldffj&shva=1&ui=1&ov=0
IE History,2009-07-10 13:01,,0,URL,clara@https://www.google.com/accounts/ServiceLogin?passive=true&go=true&continue=https%3A%2F%2Fmail.google.com%2Fmail&service=mail
IE History,2009-07-10 13:03,,0,URL,clara@https://mail.google.com/mail/?ui=1&view=att&th=12265e4919e0cd1b&attid=0.1&disp=attd&realattid=0.1&zw
IE History,2009-07-10 14:26,,0,URL,clara@http://www.tagged.com/profile.html?uid=5403174139
IE History,2009-07-10 14:30,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/yo_te_enjuicio_mundo_actual.pps
IE History,2009-07-10 15:15,,0,URL,clara@http://www.tagged.com/profile.html?uid=5416507397
IE History,2009-07-10 15:38,,0,URL,clara@http://www.tagged.com/profile.html?uid=5380402579
IE History,2009-07-10 15:38,,0,URL,clara@http://www.tagged.com/profile.html?uid=5397926357
IE History,2009-07-10 15:39,,0,URL,clara@http://www.tagged.com/myprops.html?z=1&uid=8397607&pageNum=1
IE History,2009-07-10 15:39,,0,URL,clara@http://www.tagged.com/profile.html?uid=8397607
IE History,2009-07-10 15:41,,0,URL,clara@http://www.tagged.com/profile.html?uid=22196010
IE History,2009-07-10 15:42,,0,URL,clara@http://www.tagged.com/friends.html?uid=22196010
IE History,2009-07-10 15:43,,0,URL,clara@http://www.tagged.com/photo_gallery.html?uid=22196010
IE History,2009-07-10 15:44,,0,URL,clara@http://www.tagged.com/photo_view.html?photoId=39829123&uid=22196010
IE History,2009-07-10 15:53,,0,URL,clara@http://co115w.col115.mail.live.com/mail/InboxLight.aspx?FolderID=00000000-0000-0000-0000-000000000001&n=1284911380
IE History,2009-07-10 15:53,,0,URL,clara@http://co115w.col115.mail.live.com/mail/SendMessageLight.aspx?_ec=1&n=1040806034
IE History,2009-07-10 15:54,,0,URL,clara@https://auth.bay.livefilestore.com/storageservice/passport/login.aspx?cid=-4742648829290316211&cru=http%3a%2f%2fcid-7abc7c819be11a29.profile.live.com%2f%3fsa%3d298875625&wa=wsignin1.0
IE History,2009-07-10 15:55,,0,URL,clara@http://cid-4074f159dbaf3d7e.profile.live.com
IE History,2009-07-10 15:55,,0,URL,clara@http://cid-7abc7c819be11a29.profile.live.com
IE History,2009-07-10 15:55,,0,URL,clara@http://cid-7abc7c819be11a29.profile.live.com/?sa=298875625
IE History,2009-07-10 15:55,,0,URL,clara@http://cid-7abc7c819be11a29.profile.live.com/details
IE History,2009-07-10 15:56,,0,URL,clara@http://cid-4074f159dbaf3d7e.profile.live.com/details
IE History,2009-07-10 16:10,,0,URL,clara@http://co115w.col115.mail.live.com/mail/InboxLight.aspx?FolderID=00000000-0000-0000-0000-000000000001&n=767944965
IE History,2009-07-10 16:10,,0,URL,clara@http://co115w.col115.mail.live.com/mail/SendMessageLight.aspx?_ec=1&n=1370972295
IE History,2009-07-10 16:15,,0,URL,clara@http://co115w.col115.mail.live.com/mail/InboxLight.aspx?FolderID=00000000-0000-0000-0000-000000000001&n=1346375810
IE History,2009-07-10 16:15,,0,URL,clara@http://co115w.col115.mail.live.com/mail/InboxLight.aspx?FolderID=00000000-0000-0000-0000-000000000001&n=1621573640
IE History,2009-07-10 16:15,,0,URL,clara@http://co115w.col115.mail.live.com/mail/SendMessageLight.aspx?_ec=1&n=2000119527
IE History,2009-07-10 16:17,,0,URL,clara@http://www.tagged.com/profile.html?uid=5397656911
IE History,2009-07-10 16:20,,0,URL,clara@http://co115w.col115.mail.live.com/mail/InboxLight.aspx?FolderID=00000000-0000-0000-0000-000000000001&n=1403765301
IE History,2009-07-10 16:20,,0,URL,clara@http://co115w.col115.mail.live.com/mail/SendMessageLight.aspx?_ec=1&n=345628389
IE History,2009-07-10 16:24,,0,URL,clara@http://co115w.col115.mail.live.com/mail/InboxLight.aspx?FolderID=00000000-0000-0000-0000-000000000001&n=1731368271
IE History,2009-07-10 16:24,,0,URL,clara@http://co115w.col115.mail.live.com/mail/SendMessageLight.aspx?_ec=1&n=147684440
IE History,2009-07-10 16:48,,0,URL,clara@http://co115w.col115.mail.live.com/mail/SendMessageLight.aspx?_ec=1&n=707082271
IE History,2009-07-10 16:51,,0,URL,clara@http://www.tagged.com/profile.html?uid=5391946574
IE History,2009-07-10 16:52,,0,URL,clara@http://co115w.col115.mail.live.com/mail/SendMessageLight.aspx?_ec=1&n=658188950
IE History,2009-07-10 16:53,,0,URL,clara@http://www.tagged.com/profile.html?uid=5411742127
IE History,2009-07-10 16:54,,0,URL,clara@http://www.tagged.com/photo_gallery.html?uid=5411742127
IE History,2009-07-10 16:54,,0,URL,clara@http://www.tagged.com/photo_view.html?photoId=108083899&uid=5411742127
IE History,2009-07-10 17:11,,0,URL,clara@http://www.tagged.com/profile.html?uid=5384550997
IE History,2009-07-10 17:26,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Mis%20documentos/Mi%20m%FAsica/Mi%20m%FAsica/REY%20RUIZ/Rey%20Ruiz%20-%20luna%20negra.mp3
IE History,2009-07-10 17:39,,0,URL,clara@http://www.tagged.com/photo_gallery.html?uid=5417893233
IE History,2009-07-10 17:39,,0,URL,clara@http://www.tagged.com/photo_view.html?photoId=120200728&uid=5417893233
IE History,2009-07-10 17:39,,0,URL,clara@http://www.tagged.com/profile.html?uid=5417893233
IE History,2009-07-10 17:47,,0,URL,clara@http://www.tagged.com/photo_gallery.html?uid=5416857022
IE History,2009-07-10 17:48,,0,URL,clara@http://www.tagged.com/photo_view.html?photoId=131892888&uid=5416857022
IE History,2009-07-10 17:50,,0,URL,clara@http://www.tagged.com/search_results.html?search_term=ANDY&searchbtn=Search&search_type=keyword
IE History,2009-07-10 17:53,,0,URL,clara@http://www.tagged.com/photo_gallery.html?uid=11137174
IE History,2009-07-10 17:53,,0,URL,clara@http://www.tagged.com/photo_view.html?photoId=60201180&uid=11137174
IE History,2009-07-13 09:18,,0,URL,clara@http://www.gowindowslive.com/Messenger/Wave3MessengerHighlights/es-xl/sharing.html
IE History,2009-07-13 09:22,,0,URL,clara@http://miraloquemeencontreinterneteando.blogspot.com/2009/07/alzheimer.html
IE History,2009-07-13 09:37,,0,URL,clara@http://www.tagged.com/photo_gallery.html?uid=5416891914
IE History,2009-07-13 09:45,,0,URL,clara@http://miraloquemeencontreinterneteando.blogspot.com/2009/07/beat-it-con-mariachi.html
IE History,2009-07-13 10:49,,0,URL,clara@http://d.yimg.com/kq/groups/9794451/1586916431/name/Antioquia_Track1%2Easf
IE History,2009-07-13 11:05,,0,URL,clara@http://www.poemas-del-alma.com/luis-garcia-montero-cuarentena.htm
IE History,2009-07-13 11:12,,0,URL,clara@http://hipish.free.fr/comments.php?rp=_angels&p=1
IE History,2009-07-13 11:17,,0,URL,clara@http://hipish.free.fr/comments.php?rp=_angels&p=2
IE History,2009-07-13 11:18,,0,URL,clara@http://hipish.free.fr/comments.php?rp=_angels&p=3
IE History,2009-07-13 11:25,,0,URL,clara@http://hipish.free.fr/comments.php?rp=_angels&p=4
IE History,2009-07-13 11:31,,0,URL,clara@http://www.tagged.com/photo_gallery.html?uid=5009246
IE History,2009-07-13 11:31,,0,URL,clara@http://www.tagged.com/photo_view.html?photoId=94875385&uid=5009246
IE History,2009-07-13 11:33,,0,URL,clara@http://hipish.free.fr/comments.php?rp=-hot&p=1
IE History,2009-07-13 11:33,,0,URL,clara@http://www.tagged.com/friends.html?uid=5009246
IE History,2009-07-13 11:33,,0,URL,clara@http://www.tagged.com/profile.html?uid=5009246
IE History,2009-07-13 11:37,,0,URL,clara@http://www.tagged.com/friends.html?uid=5419863587
IE History,2009-07-13 11:39,,0,URL,clara@http://www.tagged.com/profile.html?uid=5419863587
IE History,2009-07-13 11:42,,0,URL,clara@http://www.tagged.com/give_props.html?tarId=5406982518
IE History,2009-07-13 11:43,,0,URL,clara@http://hipish.free.fr/home.php
IE History,2009-07-13 11:44,,0,URL,clara@http://hipish.free.fr/comments.php?rp=_eyes&p=1
IE History,2009-07-13 11:47,,0,URL,clara@http://www.tagged.com/photo_view.html?photoId=129225213&uid=5426593121
IE History,2009-07-13 11:47,,0,URL,clara@http://www.tagged.com/tags.html?pp=profile&pp_uid=5397926270
IE History,2009-07-13 11:49,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/9925847_1.jpg
IE History,2009-07-13 11:49,,0,URL,clara@http://images.quebarato.com.br/photos/big/8/1/3DE281_1.jpg
IE History,2009-07-13 11:49,,0,URL,clara@http://images02.olx.com.mx/ui/1/65/47/9925847_1.jpg
IE History,2009-07-13 11:49,,0,URL,clara@http://www.google.com.gt/search?hl=es&q=imagenes+u%C3%B1as+acrilicas&meta=&aq=f&oq=
IE History,2009-07-13 11:50,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/3DE281_1.jpg
IE History,2009-07-13 11:50,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/U%D1A.bmp
IE History,2009-07-13 11:50,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/vga_11_.jpg
IE History,2009-07-13 11:50,,0,URL,clara@http://cdn.clasificados.com/gt/pictures/photos/000/000/982/vga_11*.jpg
IE History,2009-07-13 11:50,,0,URL,clara@http://i194.photobucket.com/albums/z128/velmat/4-1.jpg
IE History,2009-07-13 11:50,,0,URL,clara@http://media.photobucket.com/image/imagenes%20u%2525C3%2525B1as%20acrilicas/velmat/4-1.jpg
IE History,2009-07-13 11:51,,0,URL,clara@http://www.lindanailschile.com/files/users/a/65C92DF08C0FB229E040A8C0AC0053D2/b4effdb6224eeb6105f39c7b9e7aeb4a.jpg
IE History,2009-07-13 11:51,,0,URL,clara@http://www.website.ws/kvmlm2/wrong_sponsor.dhtml?sponsor=lindanails
IE History,2009-07-13 11:52,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/27FF3_2.jpg
IE History,2009-07-13 11:52,,0,URL,clara@http://i303.photobucket.com/albums/nn134/solo100_net/unas/unass.jpg
IE History,2009-07-13 11:52,,0,URL,clara@http://images.quebarato.com.br/photos/big/F/3/27FF3_2.jpg
IE History,2009-07-13 11:52,,0,URL,clara@http://media.photobucket.com/image/imagenes%20u%2525C3%2525B1as%20acrilicas/solo100_net/unas/unass.jpg
IE History,2009-07-13 11:52,,0,URL,clara@http://www.inversionesrap.com.ve/mercadolibre/bisuteria/unas.gif
IE History,2009-07-13 11:53,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/17291751_1.jpg
IE History,2009-07-13 11:53,,0,URL,clara@http://images04.olx.es/ui/2/18/51/17291751_1.jpg
IE History,2009-07-13 11:54,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/16161555_1.jpg
IE History,2009-07-13 11:54,,0,URL,clara@http://3.bp.blogspot.com/_dFCEoMK8dA4/Sa7D2gKkZqI/AAAAAAAAACo/gKkOXJcyCbQ/s320/DNT_AO_SPA2.jpg
IE History,2009-07-13 11:54,,0,URL,clara@http://images04.olx.com.ec/ui/2/20/55/16161555_1.jpg
IE History,2009-07-13 11:55,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/12964629_1.jpg
IE History,2009-07-13 11:55,,0,URL,clara@http://i166.photobucket.com/albums/u88/ouson/unas%20acrilicas/UA1.jpg
IE History,2009-07-13 11:55,,0,URL,clara@http://images04.olx.cl/ui/1/55/29/12964629_1.jpg
IE History,2009-07-13 11:55,,0,URL,clara@http://media.photobucket.com/image/imagenes%20u%2525C3%2525B1as%20acrilicas/ouson/unas%20acrilicas/UA1.jpg
IE History,2009-07-13 11:56,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/12333860_1.jpg
IE History,2009-07-13 11:56,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/U%D1A2.bmp
IE History,2009-07-13 11:56,,0,URL,clara@http://images03.olx.com.ec/ui/1/51/48/23304348_1.jpg
IE History,2009-07-13 11:56,,0,URL,clara@http://images04.olx.com/ui/1/38/60/12333860_1.jpg
IE History,2009-07-13 11:57,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/23304348_1.jpg
IE History,2009-07-13 11:57,,0,URL,clara@http://images02.olx.com.ve/ui/1/18/24/12031424_1.jpg
IE History,2009-07-13 11:58,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/11695632911.jpg
IE History,2009-07-13 11:58,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/12031424_1.jpg
IE History,2009-07-13 11:58,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/unas.jpg
IE History,2009-07-13 11:58,,0,URL,clara@http://static1.mundoanuncio.com/img/2009/2/14/11695632911.jpg
IE History,2009-07-13 11:58,,0,URL,clara@http://www.negociospantojas.com/unas.jpg
IE History,2009-07-13 11:59,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/11577961871.jpg
IE History,2009-07-13 11:59,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/foto939008.jpg
IE History,2009-07-13 11:59,,0,URL,clara@http://static1.mundoanuncio.com/img/2008/2/7/11577961871.jpg
IE History,2009-07-13 11:59,,0,URL,clara@http://www.tablondeanuncios.com/imagenesdin/foto939008.jpg
IE History,2009-07-13 12:00,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/t_13465067_1.jpg
IE History,2009-07-13 12:00,,0,URL,clara@http://i166.photobucket.com/albums/u88/ouson/unas%20acrilicas/aerografia6.jpg
IE History,2009-07-13 12:00,,0,URL,clara@http://images.google.com.gt/images?hl=es&q=imagenes+u%C3%B1as+acrilicas&um=1&ie=UTF-8&ei=pXNbSvyJGpCy8AS8mcTVBQ&sa=X&oi=image_result_group&ct=title&resnum=4
IE History,2009-07-13 12:01,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/U%D1AS3.bmp
IE History,2009-07-13 12:01,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Mis%20documentos/Mi%20m%FAsica/Mi%20m%FAsica/My%20Playlists/ROSANA.wpl
IE History,2009-07-13 12:01,,0,URL,clara@http://media.photobucket.com/image/imagenes%20u%2525C3%2525B1as%20acrilicas/ouson/unas%20acrilicas/aerografia6.jpg
IE History,2009-07-13 12:03,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/t_3252948_1.jpg
IE History,2009-07-13 12:03,,0,URL,clara@http://www.evisos.com.pe/images/advertisements/2009/02/05/clases-de-untildeas-acrilicas_92d8abd62_3.jpg
IE History,2009-07-13 12:04,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/clases-de-untildeas-acrilicas_92d8abd62_3.jpg
IE History,2009-07-13 12:04,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/cuadro.jpg
IE History,2009-07-13 12:04,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/t_27418157_1.jpg
IE History,2009-07-13 12:04,,0,URL,clara@http://images.google.com.gt/images?hl=es&um=1&q=imagenes+u%C3%B1as+acrilicas&sa=N&start=20&ndsp=20
IE History,2009-07-13 12:04,,0,URL,clara@http://www.xn--uasycursos-t9a.cl/images/cuadro.jpg
IE History,2009-07-13 12:04,,0,URL,clara@res://C:\WINDOWS\system32\shdoclc.dll/navcancl.htm
IE History,2009-07-13 12:05,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/11625596931.jpg
IE History,2009-07-13 12:05,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/U%D1AS4.bmp
IE History,2009-07-13 12:05,,0,URL,clara@http://static1.mundoanuncio.com/img/2008/7/19/11625596931.jpg
IE History,2009-07-13 12:05,,0,URL,clara@http://unasdeporcelana.files.wordpress.com/2009/02/anuncio-unas.jpg
IE History,2009-07-13 12:06,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/22834872_1.jpg
IE History,2009-07-13 12:06,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/25348834_1.jpg
IE History,2009-07-13 12:06,,0,URL,clara@http://images01.olx.com.ve/ui/2/50/72/22834872_1.jpg
IE History,2009-07-13 12:06,,0,URL,clara@http://images03.olx.com.ec/ui/2/92/34/25348834_1.jpg
IE History,2009-07-13 12:07,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/untitled.bmp
IE History,2009-07-13 12:07,,0,URL,clara@http://img.photobucket.com/albums/v177/liyah82/diseospeke.jpg
IE History,2009-07-13 12:08,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/f_16051098_1.jpg
IE History,2009-07-13 12:08,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/t_13559832_1.jpg
IE History,2009-07-13 12:08,,0,URL,clara@http://images.google.com.gt/images?hl=es&um=1&q=imagenes+u%C3%B1as+acrilicas&sa=N&start=40&ndsp=20
IE History,2009-07-13 12:08,,0,URL,clara@http://images04.olx.es/ui/1/18/98/f_16051098_1.jpeg
IE History,2009-07-13 12:09,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/123257107249778ac0d4698.jpg
IE History,2009-07-13 12:09,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/25045389_1.jpg
IE History,2009-07-13 12:09,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/img.jpg
IE History,2009-07-13 12:09,,0,URL,clara@http://images02.olx.es/ui/2/62/89/25045389_1.jpg
IE History,2009-07-13 12:09,,0,URL,clara@http://www.mercadolibre.cl/jm/img?s=MLC&f=8019280_6053.jpg&v=P
IE History,2009-07-13 12:09,,0,URL,clara@http://www.mercadolibre.com.mx/jm/img?s=MLM&f=20924138_620.jpg&v=P
IE History,2009-07-13 12:09,,0,URL,clara@http://www.popsalud.com/fotos/98/123257107249778ac0d4698.jpg
IE History,2009-07-13 12:10,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/u%F1as5.jpg
IE History,2009-07-13 12:10,,0,URL,clara@http://images.google.com.gt/images?hl=es&um=1&q=imagenes+u%C3%B1as+acrilicas&sa=N&start=60&ndsp=20
IE History,2009-07-13 12:11,,0,URL,clara@http://documentacion:8585/cie/salones/calendario/includes/eventos/uevento.php?day=13&month=7&year=2009&day2=13&month2=7&year2=2009
IE History,2009-07-13 12:11,,0,URL,clara@http://documentacion:8585/cie/salones/calendario/index.php?action=event_form&year=2009&month=7&day=13
IE History,2009-07-13 12:14,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/ANEXO%20LISTA_Solic.Sal%F3n%202009.doc
IE History,2009-07-13 12:14,,0,URL,clara@http://documentacion:8585/cie/salones/calendario/includes/eventos/eventoguarda.php
IE History,2009-07-13 12:16,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/t_14552159_1.jpg
IE History,2009-07-13 12:17,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/t_14552159_2.jpg
IE History,2009-07-13 12:17,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/t_14552159_3.jpg
IE History,2009-07-13 12:17,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/t_14552159_4.jpg
IE History,2009-07-13 12:17,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/t_14552159_5.jpg
IE History,2009-07-13 12:17,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/t_14552159_6.jpg
IE History,2009-07-13 12:17,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/u%F1as6.bmp
IE History,2009-07-13 12:17,,0,URL,clara@http://americagarcia.files.wordpress.com/2009/03/florbasica2.jpg
IE History,2009-07-13 12:17,,0,URL,clara@http://images.google.com.gt/images?hl=es&um=1&q=imagenes+u%C3%B1as+acrilicas&sa=N&start=100&ndsp=20
IE History,2009-07-13 12:21,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/2c4fb984-f351-4a14-af3b-584aa0079f94.jpg
IE History,2009-07-13 12:21,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/6033309_2.jpg
IE History,2009-07-13 12:21,,0,URL,clara@file:///C:/Documents%20and%20Settings/Clara/Escritorio/U%D1AS%20ACRILICAS/6033309_4.jpg
