623	115	256	4	24	1	265	2006-11-27 10:36:24.733000000	2006-11-27 10:59:14.800000000	2006-11-28 14:20:11.420000000	2006-11-28 16:20:36.513000000	'INSTALAR SISTEMA DE ALMACEN ISAI'	''
624	54	259	4	19	1	265	2006-11-27 10:56:06.770000000	2006-12-05 09:36:12.040000000	2006-12-05 11:35:09.877000000	2006-12-11 16:23:29.827000000	'Para realizar traslado de equipo de computo a la recepción del Edificio de Cename y configurarla. El traslado y la configuación es urgente
Muchas gracias por su pronta ayuda.'	''
625	223	64	4	1	1	265	2006-11-27 11:39:17.953000000	2006-11-27 12:22:30.233000000	2006-11-27 12:28:45.797000000	2006-11-28 09:50:50.763000000	'Actualmente mi máquina no tiene instalado el antivirus, por lo que solicito la instalación del mismo. Sin otro particular, atentamente,'	''
626	77	258	4	5	1	265	2006-11-27 13:09:52.033000000	2006-11-27 14:17:23.990000000	2006-11-27 14:30:26.060000000	2006-11-27 16:04:00.193000000	'revisión de la impresora HP 3940 que no imprime, así como la función de impresora de la Fotocopiadora Minolta'	''
627	19	258	4	16	1	265	2006-11-27 14:20:40.210000000	2006-11-27 14:22:15.850000000	2006-11-27 14:59:06.590000000	2006-11-27 16:06:12.520000000	'Solicito su ayuda, ya queno tengo problemas para entrar a la red, creo que es la entrada de la tarjeta de red la que està mala y no puede conectarse correctamente el cable y puesto que necesito estar conectado para poder trabajar, me es de suma urgencia q'	''
628	173	255	4	1	1	265	2006-11-27 14:27:03.397000000	2006-11-27 14:29:53.450000000	2006-11-27 15:26:33.330000000	2006-11-27 16:07:03.490000000	'Hola Roberto buenas tardes y buen provecho, te cuento que la compu otra vez tiene los mismos problemas que la vez pasada, tu serias tan amable de poder venir a verla a Política Industrial, si fueras tan amable.

Saludos cordiales,

Sivi Ramos '	''
629	173	265	4	1	1	265	2006-11-27 14:27:18.820000000	2006-11-27 14:35:26.887000000	2006-11-27 14:35:42.653000000	2006-11-27 14:44:19.370000000	'Hola Roberto buenas tardes y buen provecho, te cuento que la compu otra vez tiene los mismos problemas que la vez pasada, tu serias tan amable de poder venir a verla a Política Industrial, si fueras tan amable.

Saludos cordiales,

Sivi Ramos '	''
630	109	255	4	16	1	265	2006-11-27 14:36:26.590000000	2006-11-27 15:29:02.503000000	2006-11-27 15:42:05.270000000	2006-11-27 16:06:58.050000000	'No se conecta a la red mi computadora'	''
631	41	259	4	19	1	265	2006-11-27 14:38:31.120000000	2006-11-27 14:44:11.073000000	2006-11-27 17:00:28.520000000	2006-11-28 08:48:09.277000000	'No puedo utilizar mi messenger'	''
632	258	263	4	4	1	265	2006-11-27 14:57:27.213000000	2006-11-27 15:28:55.253000000	2006-11-27 15:35:06.503000000	2006-11-27 16:06:51.207000000	'favor de configurar cuenta de internet ya que fue cambiada la tarjeta de red porque fue dañada, la ip de la computadora es 128.5.6.114 y la maquina es fvasquez'	''
633	175	262	4	19	1	265	2006-11-27 14:59:19.713000000	2006-11-27 15:53:49.740000000	2006-11-27 15:54:10.423000000	2006-11-27 16:00:27.770000000	'limpieza de la computadora y sus partes'	''
634	150	263	4	4	1	265	2006-11-27 15:26:15.160000000	2006-11-27 15:28:35.880000000	2006-11-27 15:34:48.787000000	2006-11-27 16:04:44.613000000	'favor hacer reserva para la maquina ycifuentes con numero de mc 00-11-f5-5c-96-02,gracias'	''
635	162	254	4	11	1	265	2006-11-27 15:59:24.147000000	2006-11-27 16:00:18.350000000	2006-11-28 09:17:50.697000000	2006-11-28 09:24:17.510000000	'no funciona '	''
636	162	258	4	16	1	265	2006-11-27 16:17:51.397000000	2006-11-28 16:41:54.687000000	2006-12-11 09:18:36.403000000	2006-12-11 16:23:21.687000000	'favor chequear mi maquina sale un mensaje de conexion nula '	''
637	43	259	4	19	1	265	2006-11-27 16:46:48.927000000	2006-11-27 17:00:03.287000000	2006-11-27 17:00:13.550000000	2006-11-28 08:47:59.510000000	'Por este medio le solicito venir a ver el messenger de mi jefe el Lic. Casasola, gracias'	''
638	230	64	4	16	1	265	2006-11-28 09:37:05.670000000	2006-11-28 09:37:40.403000000	2006-11-28 09:38:45.297000000	2006-11-28 09:50:39.937000000	'No funciona el sistema de expedientes.'	''
639	149	265	4	4	1	265	2006-11-28 09:38:18.030000000	2006-11-28 09:51:56.843000000	2006-11-28 10:53:07.960000000	2006-11-28 10:53:13.693000000	'no puede ingresar a internet. gracias '	''
640	283	265	4	5	1	265	2006-11-28 09:40:21.590000000	2006-11-28 09:51:52.967000000	2006-11-28 10:53:34.973000000	2006-11-28 10:53:38.413000000	'no imprime y es necesario ya que estamos en cierre y debemos sacar reportes.   gracias por su apoyo'	''
641	223	64	4	17	1	265	2006-11-28 09:40:44.623000000	2006-11-28 09:45:15.403000000	2006-11-28 10:21:07.047000000	2006-11-28 10:52:07.257000000	'A partir del día de ayer, la máquina se reporta demasiado lenta, tanto para escribir como para entrar a un programa, gracias por su atención.'	''
642	43	259	4	20	1	265	2006-11-28 09:58:23.013000000	2006-11-28 12:07:46.153000000	2006-11-29 13:39:50.683000000	2006-11-29 14:24:19.567000000	'Venir a instalar la máquina nueva del Lic. Csassola y pasar la de el a William Garzona gracias'	''
643	230	64	4	16	1	265	2006-11-28 10:11:03.560000000	2006-11-28 10:21:14.750000000	2006-11-28 10:24:52.513000000	2006-11-28 10:52:01.507000000	'no conexion con el correo'	''
644	64	265	4	33	1	265	2006-11-28 10:26:00.640000000	2006-11-28 10:54:58.053000000	2006-11-28 11:28:35.797000000	2006-11-28 11:28:41.467000000	'DE EXPENDIENTES NO TIENE CONEXION LA MAQUINA DE AMALIA POR FAVOR REVISAR. GRACIAS'	''
645	259	254	4	1	1	265	2006-11-28 10:36:54.320000000	2006-11-28 10:55:48.117000000	2006-11-28 11:21:58.013000000	2006-11-28 11:28:39.857000000	'favor instalar antivirus a la maquina epons.'	''
646	112	265	4	28	1	265	2006-11-28 11:18:36.710000000	2006-11-28 11:48:04.903000000	2006-11-28 12:13:09.843000000	2006-11-28 12:13:11.093000000	'Sistema de almacen no responde'	''
647	45	265	4	2	1	265	2006-11-28 11:34:23.700000000	2006-11-28 11:40:01.060000000	2006-11-28 11:47:45.280000000	2006-11-28 11:47:52.373000000	'Estimados señores de informatica, estoy remitiendo la presente solicitud derivado que tengo problemas con mi correo electronico, ya que no puedo trasladar un unforme a la Jefatura de auditoria interna, motivo por el cual solicito la ayuda de una persona d'	''
648	259	254	4	1	1	265	2006-11-28 11:44:09.483000000	2006-11-28 12:54:03.750000000	2006-11-28 16:09:37.467000000	2006-11-28 16:20:22.857000000	'FAVOR INSTALAR ANTIVIRUS A LA MAQUINA CON NOMBRE LAPTOPPROGRAMAS'	''
649	150	258	4	5	1	265	2006-11-28 11:58:02.170000000	2006-11-28 12:20:45.873000000	2006-11-28 16:41:11.843000000	2006-11-28 17:17:21.153000000	'favor de revisar la impresora del departamento de promoción de exportaciones. gracias '	''
650	241	64	4	2	1	265	2006-11-28 13:58:04.230000000	2006-11-28 14:04:34.387000000	2006-11-28 14:23:31.547000000	2006-11-28 16:20:40.043000000	'Buena tarde chicos, queria pedirles de favor que revisen al maquina de Byron Herrera ya que en su correo le han aparecido algunos correos que me imagino que son virus y le trabaron su correo'	''
651	265	263	4	4	1	265	2006-11-28 14:31:08.670000000	2006-11-28 14:41:23.530000000	2006-11-28 14:45:02.937000000	2006-11-28 16:20:28.200000000	'favor de poner internet a la maquina acvillacorta con el mac 00-11-f5-5a-79-0d, gracias'	''
652	260	254	4	11	1	265	2006-11-28 14:40:17.547000000	2006-11-28 15:52:32.857000000	2006-11-28 16:56:23.700000000	2006-11-28 17:20:17.903000000	'Habilitar nivel 3 para la extension 2401.'	''
653	136	257	4	10	1	265	2006-11-28 16:11:11.437000000	2006-11-28 16:25:42.153000000	2006-11-29 10:23:32.687000000	2006-11-29 10:28:40.467000000	'Necesito conectarme mañana con la Misión de Guatemala ante la OMC en Ginebra a las 9:00 a.m., hora GUA.  

Es el mismo grupo que está ocupando el Salón Virtual esta semana.  

Gracias, 

Ana C. '	''
654	139	265	4	4	1	265	2006-11-28 17:04:37.717000000	2006-11-28 17:04:40.797000000	2006-11-28 17:04:59.420000000	2006-11-28 17:05:01.060000000	'no puedo entrar a internet con el wireless, gracias'	''
655	166	255	4	27	1	265	2006-11-29 09:07:27.337000000	2006-11-29 10:01:06.793000000	2006-11-29 10:01:44.403000000	2006-11-29 10:28:35.200000000	'Deseo entrar en el sistema de la Licda. Elizabeth de la Peña, que está de vacaciones y se necesita consultar un documento importante para darle trámite'	''
656	126	255	4	1	1	265	2006-11-29 09:35:13.810000000	2006-11-29 10:01:13.450000000	2006-11-29 11:16:22.233000000	2006-11-29 12:41:18.237000000	'Por favor pueden revisar el equipo de cómputo de la Licda. Clara Luz López, están entrando muchos virus.  Gracias'	''
657	263	264	4	2	1	264	2006-11-29 09:45:39.043000000	2006-12-04 10:43:50.233000000	2006-12-07 10:47:24.300000000	2006-12-07 10:47:29.067000000	'Bloquear la recepcion de correos electronicos del dominio @directpubliweb.* (.info, .net, .org, .com) ya que envian demasiada publicidad'	''
658	99	256	4	28	1	266	2006-11-29 09:46:44.030000000	2006-11-29 09:49:59.590000000	2006-12-04 16:34:19.077000000	2006-12-05 16:57:21.970000000	'No me permite realizar el acceso directo'	''
659	70	64	4	1	1	265	2006-11-29 10:00:02.047000000	2006-12-19 14:28:56.110000000	2006-12-22 12:58:34.217000000	2006-12-22 13:01:36.060000000	'por favor alguien del depto. tecnico me podría checkear mi computadora ya que me desplego un mensaje para descargar ciertos antivirus..

por favor ver al respecto que hacer..
gracias y disculpen la molstia..'	''
660	187	259	4	19	1	266	2006-11-29 10:12:19	2006-11-29 11:17:29.077000000	2006-12-04 12:36:49.467000000	2006-12-05 16:51:54.903000000	'BUENOS DIAS, FAVOR INSTALARME UNA COMPUTADORA, GRACIAS'	''
661	259	254	4	1	1	264	2006-11-29 10:41:10.077000000	2006-12-04 09:45:26.920000000	2006-12-04 10:18:04.170000000	2006-12-04 10:44:39.387000000	'FAVOR INSTALAR ANTIVIRUS A LA MAQUINA ECASASOLA MIL GRACIAS'	''
662	259	263	4	4	1	260	2006-11-29 10:43:02.903000000	2006-11-29 10:48:51.450000000	2006-12-06 13:03:00.910000000	2006-12-06 13:11:05.487000000	'FAVOR DE CONFIGURAR EL INTERNET A LA NUEVA MAQUINA DEL LIC. EDGAR CASASOLA:
IP ANTERIOR ES 128.5.7.20
IP NUEVO (PC NUEVA) 128.5.6.209
MAC 00-13-72-20-CE-48'	''
663	48	259	4	16	1	265	2006-11-29 10:50:48.967000000	2006-11-29 13:37:50.890000000	2006-11-29 13:38:13.467000000	2006-11-29 14:24:14.303000000	'quisiera ver la posibilidad de revisar mi correo out louck ya que no me entran correos y los que envio se quedan en la bandeja de salida. Gracias.'	''
664	150	258	4	4	1	265	2006-11-29 10:58:24.450000000	2006-11-29 11:04:38.187000000	2006-11-29 12:14:43.330000000	2006-11-29 12:39:50.580000000	'revisar la accesibilidad de internet de la maquina de sonia Lainfiesta. gracias'	''
665	110	255	4	16	1	265	2006-11-29 12:43:25.360000000	2006-11-29 14:31:35.020000000	2006-11-29 14:33:27.960000000	2006-11-29 15:01:51.427000000	'Jose luis medrano de la Camara de Industria me escribio esto:
Buen día Henry, quisiera preguntarte si tienen algún problema con su servidor de correo, fíjate que hemos tratado de enviar correos a tu servidor y se rebotan, o con quien puedo contactarme pa'	''
666	136	257	4	10	1	266	2006-11-29 13:04:40.667000000	2006-11-29 16:18:51.067000000	2006-11-30 18:24:24.780000000	2006-12-04 15:43:58.030000000	'Buena tarde ! 

Necesito programar DOS videoconferencias con la Misión de GUA en Ginebra.  Una a las 9:00 a.m. y otra a las 11:00 a.m.  El asunto del salón está coordinado, es el mismo grupo que está sesionando allí actualmente.  

Gracias, 

Ana C.'	''
667	314	64	4	4	1	265	2006-11-29 13:45:55.827000000	2006-11-29 14:19:35.230000000	2006-11-29 14:30:55.223000000	2006-11-29 15:01:25.317000000	'No hay servicio de Internet.'	''
668	48	259	4	19	1	260	2006-11-29 14:18:39.390000000	2006-12-01 11:57:28.640000000	2006-12-01 11:59:10.013000000	2006-12-04 19:43:17.590000000	'Muy buenas tardes, quisiera manifestarles mi agradecimiento con respecto, a los esfuerzos que han hecho el dia de hoy con el correo gracias ya tengo, únicamente con una molestia, ahorra que tengo el correo y todos los servicios que prestan ya regularizdos'	''
669	122	255	4	19	1	265	2006-11-29 14:37:28.520000000	2006-11-29 14:37:46.490000000	2006-11-29 15:05:24.630000000	2006-11-29 15:12:50.470000000	'al abrr mi correo me muestra una ventana la cual me dice que tengo que habilitar macros.'	''
670	301	265	4	16	1	265	2006-11-29 14:55:33.113000000	2006-11-29 14:55:51.960000000	2006-11-29 14:56:08.287000000	2006-11-29 14:56:09.757000000	'No tengo acceso a la Red,'	''
671	156	257	4	10	1	260	2006-11-29 15:58:55.427000000	2006-11-29 16:11:45.660000000	2006-11-30 18:23:43.840000000	2006-12-04 16:01:12.483000000	'NECESITAMOS EL SERVICIO DE VIDEOCONFERENCIA PARA MAÑANA, LISTO A LAS 9 HORAS

NOEMI SACALXOT AGUILAR
ASESORA DE INTEGRACION'	''
672	311	255	4	14	1	265	2006-11-29 15:58:58.940000000	2006-11-29 16:03:43.380000000	2006-11-29 16:04:19.347000000	2006-11-29 16:30:34.893000000	'No se reciben los correos.'	''
673	272	257	4	33	1	260	2006-11-29 16:12:26.630000000	2006-11-29 16:12:45.223000000	2006-12-01 10:16:11.373000000	2006-12-04 19:42:17.560000000	'FAVOR CHEQUEAR QUE NO PUEDO ENTRAR AL SISTEMA DE SIAC, GRACIAS'	''
674	156	257	4	10	1	260	2006-11-30 16:30:26.840000000	2006-11-30 16:30:37.403000000	2006-11-30 18:24:58.357000000	2006-12-04 16:00:36.403000000	'FAVOR DE INSTALAR UNA CAÑONERA EN EL CUARTO DE VIDEOCONFERENCIAS'	''
675	156	257	4	10	1	260	2006-12-01 07:51:53.497000000	2006-12-01 07:52:06.247000000	2006-12-04 08:22:55.687000000	2006-12-04 15:14:53.530000000	'FAVOR DE DARME APOYO A UNA VIDEOCONFERENCIA EL DIA DE HOY A LAS 9 DE LA MAÑANA HACIA GINEBRA

GRACIAS'	''
676	156	257	4	10	1	260	2006-12-01 09:19:36.583000000	2006-12-01 09:19:50.477000000	2006-12-04 08:19:56.607000000	2006-12-04 15:14:35.670000000	'FAVOR DE INSTALARME UNA CAÑONERA EN EL CUARTO DE VIDEO-CONFERENCIAS,

GRACIAS'	''
677	170	255	4	19	1	266	2006-12-01 10:02:16.890000000	2006-12-04 15:59:44.590000000	2006-12-04 16:05:02.403000000	2006-12-05 16:52:34.343000000	'Hola buenos días Roberto
Con una molestia te cuento que la Compu de Marylu no tiene red tu serias tan amable de venir a verla,

Saludos cordiales,

Sivi Ramos'	''
678	26	265	4	4	1	265	2006-12-01 10:11:58.297000000	2006-12-01 10:14:30.763000000	2006-12-01 10:22:51.750000000	2006-12-01 10:22:54.013000000	'Lic. Ricardo Gálvez no tiene habilitado el servicio de internet.  Favor revisar.  Gracias'	''
679	184	259	4	14	1	266	2006-12-01 10:18:05.013000000	2006-12-01 11:57:23.170000000	2006-12-01 12:01:51.123000000	2006-12-05 16:53:14.077000000	'Podrian venir a revisar el correo del lic. Vincenzo Polito..Por su atención gracias.'	''
680	44	259	4	2	1	266	2006-12-01 10:29:52.170000000	2006-12-01 11:59:25.060000000	2006-12-01 12:01:58.857000000	2006-12-05 16:58:20.050000000	'Por este medio solicito venir a ver el correo del Lic. Izaguirre'	''
681	239	254	4	11	1	264	2006-12-01 11:07:44.457000000	2006-12-04 09:41:42.187000000	2006-12-04 09:41:57.827000000	2006-12-04 10:43:08.577000000	'favor venir a revisar mi telefono '	''
682	147	254	4	5	1	264	2006-12-01 11:23:53.530000000	2006-12-01 12:20:03.030000000	2006-12-01 12:20:20.187000000	2006-12-04 10:43:03.577000000	'No imprime '	''
683	98	255	4	4	1	260	2006-12-01 11:28:06.547000000	2006-12-01 15:22:42.193000000	2006-12-04 11:28:21.973000000	2006-12-04 15:13:25.750000000	'NO TIENE ACCESO A INTERNET'	''
684	110	255	4	17	1	260	2006-12-01 13:36:28.653000000	2006-12-01 15:20:01.583000000	2006-12-04 16:04:26.090000000	2006-12-04 16:13:50.780000000	'No arranca la portatil'	''
685	229	259	4	9	1	260	2006-12-01 14:30:23.763000000	2006-12-01 14:32:01.573000000	2006-12-01 17:10:37.227000000	2006-12-04 15:12:18.513000000	'mi control de expedientes no funciona, mi programa de ayuda tampoco esta demasiado lenta Gracias'	''
686	285	254	4	11	1	264	2006-12-01 14:34:24.780000000	2006-12-04 09:42:44.107000000	2006-12-04 11:14:03.617000000	2006-12-04 11:54:00.717000000	'Buena Tarde:
Disculpen que les moleste pero necesito el apoyo y colaboraciòn para que puedan resolver el problema que tiene el aparato telefonico que tengo asignado.
No puedo corregirlo, por favor necesito su colaboraciòn.

Muchas gracias y feliz tard'	''
687	71	64	4	19	1	260	2006-12-01 15:13:09.070000000	2006-12-01 15:25:41.507000000	2006-12-01 15:26:08.973000000	2006-12-04 15:09:19.280000000	'Una computadora del CIE, esta trabada, favor de verificar. gracias. '	''
688	136	257	4	10	1	260	2006-12-01 15:48:51.790000000	2006-12-04 08:02:57.153000000	2006-12-06 11:15:13.893000000	2006-12-06 13:10:31.177000000	'Buena tarde ! 

Necesito programar una videoconferencia con la Misión de GUA en Ginebra el miércoles 06 de diciembre del 2006 a las 9:00 a.m. 

Gracias, 

Ana C. '	''
689	158	64	4	4	1	266	2006-12-04 09:43:02.047000000	2006-12-04 10:47:24.467000000	2006-12-05 12:20:03.607000000	2006-12-05 16:57:12.440000000	'Revisar la señal inalámbrica del sexto nivel.'	''
690	175	255	4	17	1	260	2006-12-04 10:31:30.653000000	2006-12-04 11:27:58.130000000	2006-12-04 11:28:49.210000000	2006-12-04 16:10:56.090000000	'LA COMPUTADORA DE MARIO ORTEGA, NO RESPONDE AL LLAMAR EL PROGRAMA DE LA SAT'	''
691	260	264	4	2	1	264	2006-12-04 10:32:25.123000000	2006-12-04 10:42:24.687000000	2006-12-07 10:46:04.020000000	2006-12-07 10:46:15.457000000	'Crear cuenta de Subgerencia Financiera, con atributos de enviar a listado de distribucion MINECO, y retirar este permiso de la cuenta del Lic. Dorian Maldonado, previo aviso.'	''
692	284	264	4	35	1	264	2006-12-04 10:44:47.293000000	2006-12-04 10:56:26.733000000	2006-12-04 10:57:10.733000000	2006-12-04 10:57:13.857000000	'Buenos días compañeros, recordándoles  lo que les había solicitado con referencia a la nueva extensión para mi fax, porque se me complica bastante tenerlo tan lejos, y cómo referencia tenía el ticket No. 239 del 07/11/06. Muchas gracias por su ayuda compa'	''
693	41	259	4	5	1	260	2006-12-04 10:49:28.280000000	2006-12-04 12:37:49.420000000	2006-12-04 13:51:06.500000000	2006-12-04 14:56:29.810000000	'Favor venir a ver la impreso del Lic. Casasola pues no le imprime, gracias
'	''
694	10	64	4	5	1	260	2006-12-04 10:50:07.140000000	2006-12-04 11:20:03.553000000	2006-12-04 11:29:36.927000000	2006-12-04 14:53:45.593000000	'no funciona la impresora.'	''
695	229	259	4	33	1	260	2006-12-04 10:54:27.670000000	2006-12-04 14:31:23.250000000	2006-12-04 14:31:50.170000000	2006-12-04 14:51:33.797000000	'PROBLEMA CON EL CONTROL DE EXPEDIENTES'	''
696	185	259	4	19	1	260	2006-12-04 11:14:12.583000000	2006-12-04 12:35:47.093000000	2006-12-04 13:50:48.513000000	2006-12-04 16:32:29.013000000	'Mi USB, no funciona no puedo grabar informacion.'	''
697	185	259	4	19	1	266	2006-12-04 11:14:52.630000000	2006-12-04 12:35:39.827000000	2006-12-04 13:50:41.263000000	2006-12-04 15:48:44.483000000	'deceo grabar un disco de datos favor de explicarme muchisimas gracias.'	''
698	187	259	4	20	1	260	2006-12-04 11:15:22.803000000	2006-12-04 12:35:34.390000000	2006-12-04 12:39:48.373000000	2006-12-04 14:49:13.217000000	'favor de terminar de instlar mi computadora ya estoy por aca.'	''
699	233	256	4	24	1	266	2006-12-04 11:17:01.520000000	2006-12-04 12:06:12.030000000	2006-12-04 16:33:39.543000000	2006-12-05 16:58:57.720000000	'No Puedo Ingresar al sistem de Almacen porfavor Alexi te pido tu asistencia'	''
700	222	259	4	33	1	260	2006-12-04 12:06:17.700000000	2006-12-04 14:31:06.200000000	2006-12-04 14:31:16.090000000	2006-12-04 14:47:34.107000000	'MI CONTROL DE EXPEDIENTES NO ESTA FUNCIONANDO'	''
701	65	259	4	16	1	265	2006-12-04 12:16:31.450000000	2006-12-04 12:35:21.450000000	2006-12-05 09:35:37.350000000	2006-12-11 16:23:10.450000000	'configuración de equipo en grupo de trabajo'	''
702	263	64	4	16	1	266	2006-12-04 12:25:13.653000000	2006-12-04 12:46:19.357000000	2006-12-04 15:00:56.577000000	2006-12-05 16:59:44.347000000	'Me informó don Mario Estrada que en el segundo nivel no tienen red y no hay problemas de corriente eléctrica'	''
703	39	64	4	5	1	266	2006-12-04 12:49:45.640000000	2006-12-04 13:43:38.983000000	2006-12-04 15:00:11.980000000	2006-12-04 15:47:44.140000000	'por favor revisar mi impresara que está fallando.'	''
704	260	259	4	19	1	260	2006-12-04 14:32:54.560000000	2006-12-04 14:36:17.280000000	2006-12-04 15:12:56.560000000	2006-12-04 15:58:58.200000000	'Revisar la computadora del Lic. Andrade y evaluar factibilidad de aumentar la memoria a 1 GB.'	''
705	115	255	4	28	1	266	2006-12-04 14:57:24.310000000	2006-12-04 15:48:40.107000000	2006-12-04 15:58:41.467000000	2006-12-05 16:58:44.923000000	'NO IMPRIME BIEN LOS REPORTES
'	''
706	272	257	4	33	1	260	2006-12-04 15:58:28.107000000	2006-12-04 16:30:34.793000000	2006-12-04 16:31:52.170000000	2006-12-04 19:41:15.577000000	'Por favor necesito que saquen mi usuario del programa de contratos SIAC ya que lo cerre mal.
de antemano muchas gracias.'	''
707	260	264	4	11	1	264	2006-12-04 16:07:58.640000000	2006-12-07 10:47:02.710000000	2007-01-24 16:47:08.393000000	2007-01-24 16:47:13.283000000	'Realizar lo necesario para que las llamadas recibidas en cualquier extensión de la subgerencia de Informática antes de las 9:00 y despues de las 17:30 hagan timbrar TODAS las extensiones de informática. Este es un requerimiento antiguo que nunca se llevó '	''
708	124	256	4	24	1	266	2006-12-04 16:16:17.437000000	2006-12-04 17:10:51.750000000	2006-12-05 10:44:09.863000000	2006-12-05 16:56:16.190000000	'Le agradecerè darme ingreso al programa de Almacèn para ingresar solicitudes de suministros. '	''
709	272	257	4	33	1	260	2006-12-04 16:24:34.187000000	2006-12-04 16:24:46.153000000	2006-12-04 16:32:24.140000000	2006-12-04 19:41:21.030000000	'FAVOR DE REVISAR QUE NO PUEDO ENTRAR AL SISTEMA DE SIAC, GRACIAS'	''
710	259	264	4	19	1	264	2006-12-04 16:35:47.217000000	2006-12-05 10:19:46.453000000	2006-12-05 14:05:20.863000000	2006-12-05 14:05:28.130000000	'favor cambiar la contraseña del Usuario Ematul gracias'	''
711	41	254	4	35	1	264	2006-12-04 16:39:06.200000000	2006-12-05 09:37:22.400000000	2006-12-05 11:35:27.767000000	2006-12-05 16:26:44.390000000	'Favor de venir a cambiar fax, por aparato telefónico a la extensión 5203, gracias'	''
712	41	264	4	26	1	264	2006-12-04 16:41:07.983000000	2006-12-19 12:51:43.600000000	2007-01-24 16:47:22.550000000	2007-01-24 16:47:27.410000000	'por este medio solicito tres números nuevos de extenciones para los Auditores gracias'	''
713	260	254	4	11	1	264	2006-12-04 17:22:02.873000000	2006-12-05 11:33:39.640000000	2006-12-05 11:34:01.047000000	2006-12-05 16:26:37.013000000	'Desasignar la extension 2707 que anteriormente utilizaba Juan Carlos Barrientos.'	''
714	58	259	4	30	1	265	2006-12-05 08:55:18.710000000	2006-12-06 09:40:04.043000000	2006-12-22 08:37:01.967000000	2006-12-22 08:37:08.903000000	'favor de configurar un scaner nuevo en mi lugar.'	''
715	124	256	4	28	1	266	2006-12-05 09:25:01.040000000	2006-12-05 10:44:24.393000000	2006-12-05 10:45:18.080000000	2006-12-05 16:55:53.140000000	'Por favor darme ingreso para el sistema de Almacèn, ya que necesito solicitar suministros para las regionales.'	''
716	32	262	4	19	1	266	2006-12-05 09:25:50.477000000	2006-12-05 15:23:31.403000000	2006-12-05 15:25:07.200000000	2006-12-05 16:55:39.170000000	'FAVOR ENVIAR UNA PERSONA PARA LIMPIEZA
DE LAS MAQUINAS.

GRACIAS'	''
717	263	259	4	16	1	265	2006-12-05 09:31:00.117000000	2006-12-06 11:27:26.143000000	2006-12-21 11:30:52.540000000	2006-12-21 11:32:09.963000000	'Por favor conectar a la red pc que estarán utilizando los consultores que estan en el programa del lic José Herrera'	''
718	173	255	4	5	1	260	2006-12-05 09:34:53.803000000	2006-12-05 09:36:39.040000000	2006-12-05 10:05:40.250000000	2006-12-08 09:55:05.963000000	'Hola buenos dias Roberto
Te cuento que la impresora no funciona
Serias tan amable de poder venir a Politica Industrial a revisarla por favor

Saludos

Sivi Ramos'	''
719	64	64	4	19	1	265	2006-12-05 09:51:19.953000000	2006-12-08 11:30:02.027000000	2006-12-08 12:31:18.997000000	2006-12-11 16:22:58.187000000	'Lo molesto unos minutos para ver el asunto de ayer, gracias.'	''
720	265	260	4	19	1	260	2006-12-05 10:15:41.720000000	2006-12-15 09:55:26.103000000	2006-12-15 09:55:45.557000000	2006-12-15 09:55:52.807000000	'Venicio, le deseo pedir un favor respecto a una operación que no entiendo en la compu. gracias.'	''
721	41	254	4	11	1	264	2006-12-05 10:18:53.373000000	2006-12-05 10:36:00.427000000	2006-12-05 11:33:16.097000000	2006-12-05 11:43:13.220000000	'Favor de anular el acceso de llamadas salientes de la extensión 5203 de la Unidad de Auditoria Interna.'	''
722	41	264	4	11	1	264	2006-12-05 10:22:24.690000000	2006-12-05 12:57:03.543000000	2007-01-24 16:42:18.440000000	2007-01-24 16:42:25.610000000	'Favor de enviarme el reporte de las llamadas de la extension 5201 de la Unidad de Auditoria Interrna. Gracias por su apoyo.'	''
723	114	256	4	24	1	260	2006-12-05 11:26:13.330000000	2006-12-05 11:55:40.247000000	2006-12-07 09:37:45.540000000	2006-12-08 14:06:07.677000000	'Cambio de Logotipo y revicion de valores.'	''
724	215	263	4	19	1	263	2006-12-05 11:28:57.627000000	2006-12-05 11:29:06.110000000	2006-12-05 11:29:43.470000000	2006-12-05 15:45:22.250000000	'Necesito una ip publica para un webserver'	''
725	159	64	4	5	1	266	2006-12-05 11:34:44.813000000	2006-12-05 11:40:40.267000000	2006-12-05 12:19:17.373000000	2006-12-05 16:54:39.263000000	'no puedo imprimir, por favor que vengan a verificar '	''
726	259	264	4	19	1	264	2006-12-05 11:36:43.737000000	2006-12-05 11:41:19.280000000	2006-12-05 11:41:32.940000000	2006-12-05 11:41:35.017000000	'FAVOR DE QUITAR LA TAREA DE ROMULO SALGUERO, YA QUE SE ASISTIO Y EL SEÑOR CAMBIARA SU CLAVE PERSONALMENTE EN MINECO. YA QUE NO QUIERE QUE SEPAN SU NUEVA CLAVE.. FAVOR DE QUITARLA. RICARDOOOOOOOOOOOOOOOOO'	''
727	119	255	4	8	1	266	2006-12-05 13:36:41.437000000	2006-12-05 14:58:21.077000000	2006-12-05 14:58:38.467000000	2006-12-05 16:54:09.717000000	'No responde el monitor, monitor en negro la pantalla'	''
728	136	64	4	19	1	263	2006-12-05 13:51:40.263000000	2006-12-05 14:34:49.160000000	2006-12-05 14:49:42.107000000	2006-12-05 15:58:57.420000000	'Necesito conseguir e instalar el software que me permite convertir un documento de formato WORD a formato PDF.  

Gracias, 

Ana C. 

'	''
